smiles,group,NR-Aromatase
Clc1c(Cl)cc(S(=O)(=O)O)c(Cl)c1,training,0.0
S(=O)(=O)(O)c1cc(O)c2c(c1)cc(Nc1ccccc1)cc2,training,0.0
S(=O)(=O)([O-])CC=C,training,0.0
[Si](OC)(OC)(OC)CCCNC(=O)OC,training,0.0
P(=O)(N1C(C)C1)(N1C(C)C1)N1C(C)C1,training,0.0
P(=O)(Oc1ccccc1)(O)O,training,0.0
N(C(CC)CC)c1cc(C)c(C)cc1,training,0.0
Clc1c(C)cc(Cl)c(C)c1,training,0.0
N#CC(N)(CC(C)C)C,training,0.0
O(C)c1nc(NC(C)C)nc(NCC)n1,training,0.0
C(C)c1c(CC)nccn1,training,0.0
O=C(OC)CCC,training,0.0
SC(C(S)C)C,training,0.0
O=CCCCCCCCCC/C=C\CCCC,training,0.0
O=C/C=C\C=C\CCCC,training,0.0
Cc1c2c(ncc1)cccc2,training,0.0
O=C(OCC(CC(CC(CC(C)C)C)C)C)c1c(C(=O)OCC(CC(CC(CC(C)C)C)C)C)cccc1,training,0.0
O=C(CCCCCCCCCCC)C,training,0.0
OC/C=C/CCC,training,0.0
S(=O)(=O)(NC(=O)Nc1nc(OC)cc(OC)n1)c1c(C(=O)N(C)C)cccn1,training,0.0
S(=O)(=O)(NC(=O)Nc1nc(C)cc(C)n1)c1c(C(=O)OC)cccc1,training,0.0
S(CC(=NOC(=O)NC)C(C)(C)C)C,training,0.0
Clc1c(Oc2ccc(OC(C(=O)O)C)cc2)ncc(C(F)(F)F)c1,training,1.0
[SH0](=O)(C)c1ccc(OP(=S)(OCC)OCC)cc1,training,0.0
Clc1ccc(C(CC(=O)C)C=2C(=O)Oc3c(C=2O)cccc3)cc1,training,0.0
S(=O)(=O)([O-])c1ccc(N=Nc2c(O)c(N=Nc3c(C)cc(C)cc3)c(O)cc2)cc1,training,0.0
O=CC1C(C)C=C(C)CC1C,training,0.0
N#CCN(CC#N)CCN(CC#N)CC#N,training,0.0
OCCN(C(C)C)C(C)C,training,0.0
O(CC(CCCC)CC)CCO,training,0.0
Clc1c(C(=O)O)c2ncc(C)cc2cc1,training,0.0
N(N(C)C)=Nc1ccccc1,training,0.0
OC(C(C(O)C)CO)C,training,0.0
O=C1OC(CCCCC)CCC1,training,0.0
O=C1CCC(C2CCCCC2)CC1,training,0.0
O=[N+]([O-])c1oc(-c2oc(O)nn2)cc1,training,0.0
O=C(OCCC(CC(C)(C)C)C)C,training,0.0
O=C(O)CONC(=O)c1ccccc1,training,0.0
O(CCOc1cc(C)ccc1)c1cc(C)ccc1,training,0.0
O=C(OC1C(C(CC)(C)C)CCCC1)C,training,0.0
Clc1c(Cl)ccc(NC(=O)NC)c1,training,0.0
S(CCCCCCCC)CC,training,0.0
SCC(C)C1CC(S)C(C)CC1,training,0.0
O=C(OCCOCCOCCOC(=O)c1ccccc1)c1ccccc1,training,0.0
S(=O)(=O)([O-])c1c(C)cccc1,training,0.0
ON=CC=C(CCC=C(C)C)C,training,0.0
S(=O)(=O)([O-])c1ccc(NC(=O)CC(=O)C)cc1,training,0.0
Clc1ccc(Oc2ccc(NC(=O)N(C)C)cc2)cc1,training,1.0
Brc1c(Cl)cc(OP(=S)(OC)c2ccccc2)c(Cl)c1,training,1.0
Clc1nc(NC(C#N)(C)C)nc(NC2CC2)n1,training,0.0
P(=O)(OCC)(OCC)N=C1SCCS1,training,0.0
O=C(OCC)C1CC(=O)C(=C(O)C2CC2)C(=O)C1,training,0.0
Clc1c(OP(=S)(OC)OC)ccc([N+](=O)[O-])c1,training,0.0
Clc1c(CC(=O)O)c(Cl)ccc1Cl,training,0.0
O=[N+]([O-])C(CO)(C)C,training,0.0
Clc1c(Cl)cc(OCC(=O)OCC(CCCC)CC)c(Cl)c1,training,0.0
Clc1c(Cl)cc(Cl)c(OCC(=O)OCCOCCCC)n1,training,0.0
O=C(OC(C)C)Nc1cc(OCC)c(OCC)cc1,training,0.0
Clc1c(Cl)cc(OCC(=O)OCCOCCCC)c(Cl)c1,training,0.0
P(=O)(OCC)([O-])C(=O)N,training,0.0
Brc1c(O)c(Br)cc(C(c2c(C(=O)OCC)cccc2)=C2C=C(Br)C(=O)C(Br)=C2)c1,training,0.0
Clc1c(O)cc(C)c(C)c1,training,0.0
O=C(OCCCC)CO,training,0.0
O=C(N(C)C)CCCCCCC,training,0.0
Clc1c(CC(=O)O)ccc(Cl)c1,training,0.0
O=C(OC(CCCC(C)C)(CC)C)C,training,0.0
S(=O)(=O)([O-])c1c(/C=C/c2c(S(=O)(=O)[O-])cc(Nc3nc(N(CCO)CCO)nc(Nc4ccc(S(=O)(=O)[O-])cc4)n3)cc2)ccc(Nc2nc(N(CCO)CCO)nc(Nc3ccc(S(=O)(=O)[O-])cc3)n2)c1,training,0.0
O[C@]1(C#C)[C@]2(C)[C@H]([C@H]3[C@@H]([C@]4(C)C(=Cc5oncc5C4)CC3)CC2)CC1,training,1.0
OC1C(c2ccccc2)CCCC1,training,0.0
S(SC(CC)C)C(CC)C,training,0.0
S=C(NC(=S)N)N,training,0.0
Oc1c(/C=N/C(C/N=C/c2c(O)cccc2)C)cccc1,training,0.0
[C@H]1(c2cnccc2)NCCCC1,training,0.0
S(CCCCC)CCCCC,training,0.0
O=CCC(CCCC(OC)(C)C)C,training,0.0
Nc1c2OC(C)(C)Cc2ccc1,training,0.0
S(=O)(=O)(O)c1c(N)cc(S(=O)(=O)O)cc1,training,0.0
O=C1N(CCCC)C(=O)c2c1cccc2,training,0.0
O=C(OCC(O)CO)CCCCCCC/C=C\C[C@H](O)CCCCCC,training,0.0
S(CCO)CCCCCCCC,training,0.0
OCC/C=C/CC,training,0.0
Oc1c(C)c(O)ccc1,training,0.0
O=C(NC(C)C)NC(C)C,training,0.0
O=C(OCC)C=CC(=O)O,training,0.0
O=C(NC(C)C)c1c(N)cccc1,training,0.0
S(=O)(=O)(N)c1c(C(=O)OC)scc1,training,0.0
NCCCCCCC(C)C,training,0.0
ClC(C(=O)N(C)C)C(=O)C,training,0.0
O=C(O)C(OC)c1ccccc1,training,0.0
Oc1ccc(Nc2ccccc2)cc1,training,0.0
O=C1C(CC)(C)NC(=O)N1,training,0.0
Clc1ccc(CCC(=O)C(C)(C)C)cc1,training,0.0
O=C1[C@@H](C(C)C)CC[C@@H](C)C1,training,0.0
O=C(Nc1c(OC)cccc1)c1c(O)cc2c(c1)cccc2,training,1.0
Clc1c(C(=O)Nc2ccccc2)cc([N+](=O)[O-])cc1,training,0.0
O=C(NC)C(c1ccccc1)c1ccccc1,training,0.0
S=C1N(N)C(=O)C(C(C)(C)C)=NN1,training,0.0
Clc1c(N)c(C)cc(C)c1,training,0.0
O=C(O)c1c(OC)cccc1OC,training,0.0
O=C(OCC)C1=NN(c2ccccc2)C(=O)C1,training,0.0
S=P(SCC(=O)N(C(=O)OCC)C)(OCC)OCC,training,0.0
O=C(Oc1cc(C(C)C)ccc1)NC,training,0.0
ClC(Cl)=C[C@@H]1[C@H](C(O[C@@H](C#N)c2cc(Oc3ccccc3)ccc2)=O)C1(C)C,training,0.0
O=C(OCC#C)/C=C(/C=C/CC(CCCC(C)C)C)\C,training,0.0
P(=O)(OC)(OC)Oc1ccc([N+](=O)[O-])cc1,training,1.0
ClCCOCCOCCCl,training,0.0
Clc1c(C(=O)OC)cccc1,training,0.0
S=P(NCCCC)(N)N,training,0.0
O=C(OC)CCCCC(=O)O,training,0.0
O=C(OCC)c1ccccc1,training,0.0
OCCN1CCOCC1,training,0.0
O=C(C)c1ccc(C)cc1,training,0.0
O=C1c2c3c(ccc2OC(c2ccccc2)=C1)cccc3,training,1.0
O=C(CC)c1ccccc1,training,0.0
O=CN1CCOCC1,training,0.0
O=[N+]([O-])C(CO)(CO)C,training,0.0
O=C(O)c1c(C(=O)O)cc(C(=O)O)c(C(=O)O)c1,training,0.0
O=C(C(=O)c1ccccc1)c1ccccc1,training,0.0
P(OCC)(OCC)O,training,0.0
O=C1C=C(C)CCC1,training,0.0
O=C1NC(=O)[C@@H]2[C@H]1CC=CC2,training,0.0
S(=O)(=O)(OCCN)O,training,0.0
Clc1c(C)c(Cl)ccc1,training,0.0
O(CCOCC)CCOCC,training,0.0
P(=O)(OCC)(OCC)CC(=O)OCC,training,0.0
P(=O)(c1ccccc1)(c1ccccc1)c1ccccc1,training,0.0
O[C@@H]1[C@@H](O)C(O)OC[C@H]1O,training,0.0
Oc1c(CC=C)cccc1,training,0.0
O=C(OC(C)(C)C)CC(=O)C,training,0.0
OCCNC(C)(C)C,training,0.0
BrCCCCCCBr,training,0.0
P(=O)(O)(O)c1ccccc1,training,0.0
BrCc1ccc(Br)cc1,training,0.0
Oc1c(C(C)C)cccc1,training,0.0
N(CCCC)c1ccccc1,training,0.0
O=C(O)CCC=C,training,0.0
NCCN1CCOCC1,training,0.0
Clc1ccc(S(=O)(=O)O)cc1,training,0.0
NCCCN1CCOCC1,training,0.0
OC1CC(C)(C)N(C)C(C)(C)C1,training,0.0
S(=O)(=O)(O)c1c(N)cc(N)cc1,training,0.0
S(=O)(=O)(OCCCCCCCCCC)[O-],training,0.0
O=C(Nc1c(C)cc(C)cc1)CC(=O)C,training,0.0
OCCN(CCO)CCN(CCO)CCO,training,0.0
Clc1c(OC)ccc(OC)c1,training,0.0
BrCC(=O)OCc1ccccc1,training,0.0
O=C(OCCCCCCOC(=O)C(=C)C)C(=C)C,training,1.0
O(CC)c1c(OCC)cccc1,training,0.0
S(=O)(=O)([O-])c1c(O)ccc(O)c1,training,0.0
O(C)c1nc(N)nc(C)n1,training,0.0
O(C(OCCC)OCCC)CCC,training,0.0
S(=O)(=O)(OCCCCCCCCCCCCC)[O-],training,0.0
N(=C/C=C/C=C/Nc1ccccc1)\c1ccccc1,training,0.0
C1(C2CCCCC2)CCCCC1,training,0.0
O=CN1CCCCC1,training,0.0
O=C(OCC)C(=O)OCC,training,0.0
Oc1c(C#N)cccc1,training,0.0
BrCCCCCCCC,training,0.0
O=C(NC(CC(=O)C)(C)C)C=C,training,0.0
O=C(N)c1cc(N)c(C)cc1,training,0.0
O=C(C)c1cnccc1,training,0.0
O=C(O)c1ccc(C#N)cc1,training,0.0
ClCCCCCCCl,training,0.0
Clc1c(C)ccc(Cl)c1,training,0.0
Clc1c(N)cc(C(=O)O)cc1,training,0.0
O(CC(O)CO)CC=C,training,0.0
O=C(OCCCC)CC#N,training,0.0
Clc1ccc(C(=O)c2ccc(Cl)cc2)cc1,training,0.0
NC1CC(C)(C)NC(C)(C)C1,training,0.0
OC(C)(C)c1ccc(C)cc1,training,0.0
O=C1N=C(N)C=CN1,training,0.0
O(C)c1cc2c(cc1)cccc2,training,0.0
S(=O)(=O)(O)CCCN1CCOCC1,training,0.0
O(CCOCCOC)CCOCCOC,training,0.0
[N+](CCCC)(CCCC)(CCCC)CCCC,training,0.0
S(=O)(=O)([O-])c1c(C(c2ccc(N(CC)CC)cc2)=C2C=CC(=[N+](CC)CC)C=C2)ccc(S(=O)(=O)[O-])c1,training,1.0
O=C1CC(=O)CCC1,training,0.0
O=C(Cc1ccccc1)c1ccccc1,training,0.0
ClCc1c(C)cccc1,training,0.0
O(CCCCCCCC)[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O1,training,0.0
ClC=[N+](C)C,training,0.0
O=C1C(C)OC(=O)C(C)O1,training,0.0
N=C(N)c1ccccc1,training,0.0
O=C1OCCCC1,training,0.0
[Si](OCC)(OCC)(OCC)C=C,training,0.0
[Si](OCC)(OCC)(OCC)c1ccccc1,training,0.0
ON=C(C(=NO)C)C,training,0.0
Oc1c(O)ccc(CC(C(Cc2cc(O)c(O)cc2)C)C)c1,training,0.0
[Si](OCC)(OCC)(OCC)CCCN=C=O,training,0.0
S(c1ccccc1)c1ccccc1,training,0.0
S(=O)(=O)(O)C(F)(F)F,training,0.0
N(C)(C)c1ccncc1,training,0.0
O=C(Nc1c(O)cccc1)C,training,0.0
OCCc1c(C)ncs1,training,0.0
Clc1c(C)ccc(NC(=O)C)c1,training,0.0
SCCC[Si](OCC)(OCC)OCC,training,0.0
N#CC(N)(C(C)C)C,training,0.0
O=[N+]([O-])c1c(OC)ccc([N+](=O)[O-])c1,training,0.0
S(=O)(=O)([O-])c1c2c(C(=O)C(=[N+]=[N-])C=C2)ccc1,training,0.0
O=C(OCCCCCCCCCC/C=C\CC)C,training,0.0
S(=O)(=O)(N)c1cc(C(=O)NCC2N(CC)CCC2)c(OC)cc1,training,0.0
Clc1c(C(=S)N)c(Cl)ccc1,training,0.0
O=C(NCCC[N+](C)(C)C)C(=C)C,training,0.0
O=C(Nc1c(OC)ccc(OC)c1)CC(=O)C,training,0.0
CC12OC1CC(C1C(C)O1)CC2,training,0.0
S(=O)(=O)([O-])c1c(C)ccc(C)c1,training,0.0
Clc1c(OCC(=O)OCC)ccc(Cl)c1,training,0.0
O=C(OC)c1c(C2=NC(=O)C(C(C)C)(C)N2)cc(C)cc1,training,0.0
S=P(OCC)(Oc1c(C(=O)OC(C)C)cccc1)NC(C)C,training,1.0
O=C(OCc1cc(Cc2ccccc2)oc1)[C@H]1[C@@H](/C=C\2/C(=O)SCC/2)C1(C)C,training,0.0
S(C)c1nc(NC(C(C)C)C)nc(NCC)n1,training,0.0
O=C(Oc1ccc(C(=O)C)cc1)C,training,0.0
Clc1c2Nc3c(c(Cl)cc4C(=O)c5c(C(=O)c34)cccc5)Nc2c2C(=O)c3c(C(=O)c2c1)cccc3,training,0.0
O=C(CCC(C)C)CCC(C)C,training,0.0
[O-][N+](CCCCCCCCCC)(C)C,training,0.0
Clc1cc(Cl)cc(C(=O)OC)c1,training,0.0
O=C(O)C(=N)N[C@@H]1[C@@H](C)O[C@H](OC2[C@@H](O)[C@@H](O)C(O)[C@H](O)[C@H]2O)[C@@H](N)C1,training,0.0
O=[N+]([O-])c1c(C)c([N+](=O)[O-])cc2C(C)(C)CC(C)(C)c12,training,1.0
ClCC(O)COCC=C,training,0.0
O=[N+]([O-])c1ccc(N[C@H](C(=O)O)CCC(=O)N)cc1,training,0.0
[Bi](c1ccccc1)(c1ccccc1)c1ccccc1,training,0.0
[Al](OC(=O)C)(O)O,training,0.0
BrC(C(=O)NC(=O)N)(CC)CC,training,0.0
O=C(OCC(COC(=O)CCN1CC1)(COC(=O)CCN1CC1)CO)CCN1CC1,training,0.0
CC1(C)[C@@H]2C[C@@]3(C(C)(C)CCC=C13)CC2,training,1.0
Clc1c(N)c(Cl)ccc1C,training,0.0
O=[N+]([O-])c1ccc(N(N=O)C)cc1,training,0.0
ClC(Cl)C(=O)N1C2(OCC1)CCCCC2,training,0.0
Clc1c(Cl)ccc(NC(=O)N)c1,training,0.0
ClCC1C(Cl)C(=O)N(c2cc(C(F)(F)F)ccc2)C1,training,0.0
Clc1c(S(=O)(=O)[O-])cc(Cl)c(N2C(=O)C(N=Nc3ccc(S(=O)(=O)[O-])cc3)C(C)=N2)c1,training,0.0
S(=O)(=O)(O)c1c(C)ccc(N)c1,training,0.0
ClC(Cl)(Cl)C(NC=O)N1CCN(C(NC=O)C(Cl)(Cl)Cl)CC1,training,0.0
S(=O)(=O)([O-])c1c(C(C)C)cc(C(C)C)c2c1cc(C(C)C)cc2,training,0.0
S(=O)(=O)(C(/C(=N/OC(=O)NC)/C)C)C,training,0.0
C(CCCCCCCC)CCCCCCCC,training,0.0
OCCc1c(C)cccc1,training,0.0
CC=1C2(C(C)(C)CCC=1)OC(C)CC2,training,0.0
O=C(OCC/C=C\CC)C,training,0.0
FC1(F)C(F)(F)C(F)(F)C2(F)C(F)(C1(F)F)C(F)(F)C(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C21F,training,0.0
O=C(OCC)CCC(=O)C,training,0.0
O=CCCCCCCCCC=C,training,0.0
O=C(OCCCCCCCC)C,training,0.0
O(C)c1c(OC)cccc1,training,0.0
C(C)(C)[C@@H]1C=CC(C)=CC1,training,0.0
O=C/C=C/CCCCCCC,training,0.0
C[C@H]1[C@]23[C@H](C(C)(C)C(C(C)=CC2)C3)CC1,training,0.0
O=C(/C=C/C1C(C)(C)C(C)CC=C1C)C,training,0.0
C=C1[C@]2(C)[C@H]3[C@@H](C(C)(C)CCC2)[C@@H]1CC3,training,0.0
O(C)c1c(O)ccc(CC)c1,training,0.0
O=C(C)c1nccnc1,training,0.0
O=C(OCCCC)C(CC)C,training,0.0
O=C1OC(CCCCCC)(C)CC1,training,0.0
Cc1c(C)nc(C)c(C)n1,training,0.0
Cc1c(C)ncc(C)n1,training,0.0
O=C(OCC)CC(=O)c1ccccc1,training,0.0
O=C(OCC(C)C)c1ccccc1,training,0.0
O=C1OC(CCCCCC)CCC1,training,0.0
O=C(O)CCc1ccccc1,training,0.0
O=Cc1ccc(CC)cc1,training,0.0
O=C(OC)c1c(OC)cccc1,training,0.0
O=C(NCC)C1C(C(C)C)CCC(C)C1,training,0.0
N(Cc1ccccc1)(Cc1ccccc1)Cc1ccccc1,training,0.0
OCC(C)c1ccccc1,training,0.0
OC1C=C(C)CC(C)(C)C1,training,0.0
O=C(CCC)c1ccccc1,training,0.0
O=C(OC(C)c1ccccc1)CC,training,0.0
O=C(OCCCCCC)c1ccccc1,training,0.0
O(C)c1cc(OC)ccc1,training,0.0
O=C(C(=O)C)CCC,training,0.0
OC(CC)(C)C,training,0.0
O=C(/C(=C/C)/C)C,training,0.0
OCCC(C)C,training,0.0
Fc1ccc(-c2n(CC[C@@H](O)C[C@@H](O)CC(=O)O)c(C(C)C)c(C(=O)Nc3ccccc3)c2-c2ccccc2)cc1,training,1.0
BrN1C(=O)N(Cl)C(=O)C1(C)C,training,0.0
S(=O)(=O)([O-])C(C(=O)OCC(C)C)CC(=O)OCC(C)C,training,0.0
OC1(C)CCC(C(=C)C)CC1,training,0.0
Clc1c(COCC(F)(F)F)c(S(=O)(=O)C)ccc1C(=O)C1C(=O)CCCC1=O,training,0.0
O=C1C=C2[C@](C)([C@H](C)C1)C[C@H](C(=C)C)CC2,training,1.0
O=C(OC)C1=C([O-])/C(=C(/NOCC=C)\CCC)/C(=O)CC1(C)C,training,0.0
S(=O)(=O)([O-])c1c(C)c(C)ccc1,training,0.0
ON=CC=NO,training,0.0
O(C(OCC)/C=C/CC/C=C\CC)CC,training,0.0
ClN1C(=O)N(Cl)C(=O)NC1=O,training,0.0
O=C(O)CCCC(C)C,training,0.0
Clc1c(OCC(=O)OCC(C)C)ccc(Cl)c1,training,0.0
O=C(OCCOCCOCCOC(=O)CCc1cc(C(C)(C)C)c(O)c(C)c1)CCc1cc(C(C)(C)C)c(O)c(C)c1,training,0.0
O=[N+]([O-])c1c(NCCO)ccc(N)c1,training,0.0
O=C(Oc1c(C2OCCO2)cccc1)NC,training,0.0
ClC(COP(=O)(OCC(Cl)C)OCC(Cl)C)C,training,0.0
C(=Cc1ccccc1)(c1ccccc1)c1ccccc1,training,0.0
O=C(Nc1cc(OC(C)C)ccc1)c1c(C)cccc1,training,0.0
S(=O)(=O)(Nc1c(F)cccc1F)c1nn2C(OC)=NC=C(F)c2n1,training,0.0
BrC1CC(Cn2ncnc2)(c2c(Cl)cc(Cl)cc2)OC1,training,1.0
O=C(O)c1c(Oc2nc(OC)cc(OC)n2)cccc1Oc1nc(OC)cc(OC)n1,training,0.0
OCCC,training,0.0
S(=O)(=O)(C)c1c(c(C)c(C(=O)c2c(O)n(C)nc2)cc1)C1=NOCC1,training,0.0
O=C(OCCCCCC)CC,training,0.0
O=C(OCCCCCC)CCC,training,0.0
O=C(OC)C#CCCCCCC,training,0.0
O=Cc1oc2c(c1)cccc2,training,0.0
O(CCC#N)CCCCCCCC,training,0.0
OC1CCC(C(C)C)CC1,training,0.0
O(C(CN(CC(OCCO)C)CCN(CC(OCCO)C)CC(OCCO)C)C)CCO,training,0.0
O=C(OCC)CC1(C)OC(C)CO1,training,0.0
O=CC(=CCC(C)C)c1ccccc1,training,0.0
O=C1CCC(C(CC)(C)C)CC1,training,0.0
O=C(OCCC(C)C)c1ccccc1,training,0.0
O=C1OC(CCCC)CCCC1,training,0.0
O=C(/C=C/C1C(C)=CCCC1(C)C)CCC=C,training,0.0
[Si](OC)(OC)(OC)CCCNc1ccccc1,training,0.0
Clc1cc2nn[nH]c2cc1,training,0.0
O=C1N(C(C)C)C(=O)c2c1cccc2,training,0.0
OC/C=C/CC/C=C\CC,training,0.0
O=C(O)C=C(C)C,training,0.0
O=C(N(CC)CC)CCCCCCCCCCC,training,0.0
O=C(OC(C)C)C(O)(CC(=O)O)CC(=O)O,training,0.0
On1nnc2c1cccc2,training,0.0
Sc1c(C)cccc1,training,0.0
C(N1CCCCC1)N1CCCCC1,training,0.0
S(C(=O)C)Cc1occc1,training,0.0
O=C(NCCC(=O)O)[C@H](O)C(CO)(C)C,training,0.0
O=C(OCCC(CCC=C(C)C)C)CCC,training,0.0
O=C(OC)C(N(C(=O)c1occc1)c1c(C)cccc1C)C,training,0.0
N#CC=CCCCCCCCCCC,training,0.0
O=C(OC/C=C(/CCC=C(C)C)\C)/C(=C/C)/C,training,0.0
O=C(CCc1cc(OC)c(O)cc1)C,training,0.0
O=CCCc1ccccc1,training,0.0
Clc1c(OCCCC(=O)OC(CCCCC)CC)ccc(Cl)c1,training,0.0
Clc1ccc(CC2C(O)(Cn3ncnc3)C(C(C)C)CC2)cc1,training,1.0
O=C(OCCc1ccccc1)C(CC)C,training,0.0
O(C(COCCO)C)CCO,training,0.0
O=C1C(O)=C(C)C(C)O1,training,0.0
S(C(C(=O)CCC)CC)c1c(C)occ1,training,0.0
n1cc2c(cc1)cccc2,training,0.0
O=C(OCc1ccccc1)CC(C)C,training,0.0
O=C(OCC)CCCCCCCCCCCCCCC,training,0.0
Cc1cc2c(NCCC2)cc1,training,0.0
Brc1c(F)c(F)c(F)c(F)c1F,training,0.0
O=C(O)N,training,0.0
O=[N+]([O-])c1cc(C#N)c(N=Nc2ccc(N(CCOC(=O)C)CCOC(=O)C)cc2)cc1,training,0.0
N(CCCCCCCC)C,training,0.0
OC(C)C1CCCCC1,training,0.0
O=C(OCC(C)C)c1c(O)cccc1,training,0.0
OC(CCCCC)C,training,0.0
O=C(C(O)C)C,training,0.0
Fc1c(C#N)c(F)ccc1,training,0.0
CC1c2nccnc2CC1,training,0.0
O=CC=1C(C)(C)CCCC=1C,training,0.0
Clc1ccc(/C=C/C(=O)C(C)(C)C)cc1,training,0.0
O=C(O)[C@@H]1[C@@H](O)[C@H](O)[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](C(=O)O)O2)[C@@H](O[C@@H]2C(C)(C)[C@H]3[C@@](C)([C@H]4C(=O)C=C5[C@](C)([C@]4(C)CC3)CC[C@]3(C)[C@H]5C[C@](C(=O)O)(C)CC3)CC2)O1,training,0.0
O=C(OCCc1ccccc1)CCCCC,training,0.0
O=C(OCCCCCCCC)C=C,training,0.0
O[C@@H]1[C@H](C(=C)C)CC[C@@H](C)C1,training,0.0
O(CCOc1ccc(CCCCCCC(C)C)cc1)CCO,training,0.0
OC(Cc1ccccc1)(C)C,training,0.0
S(C)c1nccnc1,training,0.0
O=COCc1ccc(OC)cc1,training,0.0
O=C(OCCCCCCCCC)C,training,0.0
OCCCCCCCCC=C,training,0.0
O(CC)c1c(O)cc(/C=C\C)cc1,training,0.0
O=C1C(O)=C(C)OC1,training,0.0
O=C(Oc1c(OC)cc(C=O)cc1)C(C)C,training,0.0
O=COC/C=C(/CCC=C(C)C)\C,training,0.0
N#CCCCCCCC,training,0.0
OC/C=C/C=C/C,training,0.0
C(C)(C)C1C=CC(C)=CC1,training,0.0
O(C)c1cc(O)cc(C)c1,training,0.0
O=C(OCCC(CCC=C(C)C)C)C(=CC)C,training,0.0
O=C(OCc1ccc(OC)cc1)CC,training,0.0
O=C(OCCC(O)CCCCCC)C,training,0.0
O=C(OC)CC=CCCCCC,training,0.0
O=C(OCCCC)CCCCCCCCC=C,training,0.0
ClCc1c(OC(=O)C)ccc([N+](=O)[O-])c1,training,0.0
O=C1C(=O)C(C)CC1C,training,0.0
O=C(C(=O)CC)CC,training,0.0
O=C(C)c1c(C)nc(C)s1,training,0.0
O=C(OC(CCCC(C=C)=C)(C)C)C,training,0.0
O=C1OC(CCCC)CC1,training,0.0
O=C1OC(CCCCC)=CC=C1,training,0.0
O=C(OC1C(C)(C)C2CC1(C)CC2)C,training,0.0
O=C(OCCCCCCCCCC)C,training,0.0
O=C(OCC/C=C\CC)/C(=C/C)/C,training,0.0
O=C(OCCCCCC)CCCCC,training,0.0
O(C)c1c(C(C)C)ccc(C)c1,training,0.0
O=C(OCC(CCCC)CC)/C=C/c1ccc(OC)cc1,training,0.0
O=C(OCCOC(=O)C=C)C=C,training,0.0
SC(C)(C)C1C(=O)CC(C)CC1,training,0.0
CC1(C)SC(C)(C)SC(C)(C)S1,training,0.0
O=C(OC)/C=C/CCCCCC,training,0.0
O[C@@H]1C[C@H](C)CC(C)(C)C1,training,0.0
ICCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,training,0.0
O=C(OCCCc1ccccc1)C,training,0.0
O=C(OCC)CCCCCCCC,training,0.0
O=C(OC(C=C)(CCC=C(C)C)C)CC,training,0.0
S(=O)(=O)([O-])c1ccc(N2C(=O)C(N=Nc3ccccc3)C(C)=N2)cc1,training,0.0
ClC(Cl)(Cl)C(OC(=O)C)c1ccccc1,training,0.0
O=C1C(C)OCC1,training,0.0
O=C(OC1=C(C)OC=CC1=O)C(C)C,training,0.0
OCCCC/C=C\CC,training,0.0
O=C(OCCCCCCCCCC)c1c(C(=O)OCCCCCCCC)cccc1,training,0.0
C(n1cccc1)c1occc1,training,0.0
O=C(OCCCCCCCCC)CCCCC(=O)OCCCCCCC,training,0.0
O=C(OCCc1ccccc1)CCC,training,0.0
S=C=NCCCSC,training,0.0
Cc1ccc(-c2ccccc2)cc1,training,0.0
[N+](CCCCCCCCCCCCCCCC)(CC)(C)C,training,1.0
O=C(OCCCCCCC)C,training,0.0
S(CC(=O)O)CCCCCCCCCCC,training,0.0
O=C(OCC(CCCC)CC)CCCCCCCCCCCCCCCCC,training,0.0
O=C1OC(C)CC1,training,0.0
O=C(OCC/C=C\CC)CCCCC,training,0.0
O=C1C2C3C(C(C1)C2)CCC3,training,0.0
C([n+]1c2c(ccc1)cccc2)c1ccccc1,training,0.0
O=C1C(=O)CCC1C,training,0.0
O=C(OCC/C=C\CC)C(C)C,training,0.0
O=C(OCC)C=Cc1ccccc1,training,0.0
O=C(C)c1c(C)cc(C(C)(C)C)cc1C,training,0.0
O=C(O)C(CCCC)C,training,0.0
Oc1ccc(CCC)cc1,training,0.0
O=CN(CCO)CCO,training,0.0
O=C(OCc1ccccc1)/C(=C/C)/C,training,0.0
O=C(OCCCCCCCC(C)C)c1c(C(=O)OCCCCCCCC(C)C)ccc(C(=O)OCCCCCCCC(C)C)c1,training,0.0
OCCN(CCO)c1ccc(C)cc1,training,0.0
Clc1ccc(C(=O)NN(C(C)(C)C)C(=O)c2ccccc2)cc1,training,0.0
O=CCCCCCCCCC,training,0.0
OC(CC(C)C)Cc1ccccc1,training,0.0
O=C(CCc1cc2OCOc2cc1)C,training,0.0
O=C(NCCCO)C(O)C(CO)(C)C,training,0.0
[Si](OCC)(OCC)(CCCOCC1OC1)C,training,0.0
O=C1C(=O)NC(=O)NC1=O,training,0.0
O=C(OCC/C=C\CC)c1ccccc1,training,0.0
O=C1N(N)C(C)=NN=C1c1ccccc1,training,0.0
O=C(CCC=1C(C)(C)CCCC=1C)C,training,0.0
O(C(C=C)(CCC=C(C)C)C)C(=O)c1ccccc1,training,0.0
O=C(OCCCCCCCCC=C)C,training,0.0
