smiles,group,SR-HSE
Clc1c(Cn2c3ncnc(N)c3nc2)c(F)ccc1,training,0.0
O=C(NCCc1c2c([nH]c1)cccc2)c1cnccc1,training,0.0
OCc1ncccc1,training,0.0
O(CC)c1c(OCC)ccc(Cc2nccc3c2cc(OCC)c(OCC)c3)c1,training,0.0
O=C(O)/C=C(\C)/c1c(OC)cc(OC)cc1,training,0.0
C[n+]1c2c3c(cc4OCOc4c3)ccc2c2c(c3OCOc3cc2)c1,training,1.0
O=C(NCCCC(=O)O)C(C)(C)C,training,0.0
O=C(NNC(C)C)c1ccncc1,training,0.0
Clc1ccc(-n2c(C)c(CC(=O)O)cc2C)cc1,training,0.0
O=C1C=C2C(=C3[C@H]([C@H]4[C@@](CC)([C@](O)(C#C)CC4)C=C3)CC2)CC1,training,0.0
O=C1N(CCCCCC)C(=O)c2n(C)cnc2N1C,training,0.0
Brc1ccc(/C(=C/CN(C)C)/c2cnccc2)cc1,training,0.0
O(C)c1cc2c(n3c4c2CCN=C4N(C)CC3)cc1,training,0.0
Fc1ccc(C(=O)C2C(O)(c3ccc(F)cc3)CCN(C)C2)cc1,training,0.0
ClCCC(=O)NCc1ccccc1,training,0.0
O(C)c1cc(O)cc(O)c1,training,0.0
Clc1ccc(C(P(=O)(OC)OC)OP(=O)(OC)OC)cc1,training,0.0
S=P(OC)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,training,0.0
FC1(F)C(F)(F)C(F)(F)C2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C2(F)C1(F)F,training,0.0
S(=O)(=O)(Nc1ccccc1)c1ccc(N)cc1,training,0.0
P(=O)(CC(=O)NN)(c1ccccc1)c1ccccc1,training,0.0
O=S1(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)c2c1cccc2,training,0.0
O=C(O)CCc1[nH]c2c(n1)cccc2,training,0.0
O=[N+]([O-])c1oc(C=NNC(=O)c2ccc(O)cc2)cc1,training,0.0
O=C(O)C=1Oc2c(C(=O)C=1)cccc2,training,0.0
O=C(O)c1c2n(Cc3ccc(-c4c(-c5[nH]nnn5)cccc4)cc3)c(OCC)nc2ccc1,training,0.0
N(N)c1nnc(NN)c2c1cccc2,training,0.0
O=C1N(C2CCN(CC3(C)OCc4c(-n5c3ccc5)cccc4)CC2)c2c(N1)cccc2,training,0.0
O=C(Nc1cc(C2N=C3SCCN3C2)ccc1)C(C)C,training,0.0
N(C)(C)c1cc2[s+]c3c(nc2cc1)cc(C)c(N)c3,training,0.0
Brc1ccc(C2C(=O)c3c(C2=O)cccc3)cc1,training,0.0
O(C)c1c(OC)ccc(Cc2c(N)nc(N)nc2)c1,training,0.0
O=C1C(=Cc2c(C)cc(C)[nH]2)c2c(N1)cccc2,training,0.0
O(C(c1ccccc1)c1ccccc1)[C@@H]1CN(CCc2cc3OCOc3cc2)CCC1,training,0.0
O=C(Nc1cc2c(N)cc(C)nc2cc1)Nc1cc2c(N)cc(C)nc2cc1,training,0.0
O=C(NC(=O)c1c(O)cccc1)C,training,0.0
ClCCN(C(=O)Oc1cc2c([C@@H]3[C@H]([C@H]4[C@@](C)([C@@H](O)CC4)CC3)CC2)cc1)CCCl,training,0.0
O=C(OCCOCCN(CC)CC)C(CC)c1ccccc1,training,0.0
Clc1cc(CNC(=O)NCC)ccc1,training,0.0
Clc1cc2N(C(=O)CCN3CC4N(CC3)CCC4)c3c(Sc2cc1)cccc3,training,0.0
Oc1c(O)ccc(CCNCCCCCCNCCc2ccccc2)c1,training,0.0
Fc1ccc(C(=O)CCCN2CCC(N3C(=O)Nc4c3cccc4)CC2)cc1,training,0.0
O=C(Nc1c(C)cc(C)cc1C)C1N(CCCC)CCC1,training,0.0
CN1c2c(Oc3c1cccc3)nnc(N1CCN(C)CC1)c2,training,0.0
Fc1cc2N=C(N3CCN(C)CC3)c3c(cccc3)Cc2cc1,training,0.0
Clc1c(C=2Oc3c([C@@H]4[C@H](O)CN(C)CC4)c(O)cc(O)c3C(=O)C=2)cccc1,training,0.0
Clc1c(N)cc(OC)c(C(=O)NC2C3CCN(C2)CC3)c1,training,0.0
S(C)c1ccc(C(=O)C2=C(C)NC(=O)N2)cc1,training,0.0
FC(F)(F)c1cc(Nc2c(C(=O)OC3OC(=O)c4c3cccc4)cccn2)ccc1,training,0.0
O=[N+]([O-])c1c(O)c(C(=O)N/N=C/c2oc([N+](=O)[O-])cc2)cc([N+](=O)[O-])c1,training,0.0
O=C(O)CCCCCNC(=O)C,training,0.0
Brc1c(OC)c(C(=O)NC[C@H]2N(CC)CCC2)c(OC)cc1,training,0.0
O=C(C)[C@@H]1[C@]2(C)[C@H]([C@H]3[C@H](C(=O)C2)[C@]2(C)[C@H](C[C@H](O)CC2)CC3)CC1,training,0.0
O=C(N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccc(C(=O)N)cc3)CS[C@H]12)Cc1sccc1,training,0.0
O=C(OC1C[C@@H]2N(C)[C@H](C1)CC2)c1c2c([nH]c1)cccc2,training,0.0
O=C1C(O)=C(O)C(=O)C(O)=C1O,training,0.0
Clc1ccc(-c2c(CC(=O)O)cn(-c3ccccc3)n2)cc1,training,0.0
S=C(N/N=C/c1ccc(NC(=O)C)cc1)N,training,0.0
N(CC(CC1c2c(cccc2)CCc2c1cccc2)C)(C)C,training,0.0
Oc1c2ncccc2c(C)cc1,training,1.0
O=C1C(CC)(CC)C(=O)C=CN1,training,0.0
N(C(=N)Nc1c2c(ccc1)cccc2)(C)c1cc(CC)ccc1,training,0.0
O=C(N)C(N(CCCC)CCCC)c1ccc(OC)cc1,training,0.0
O=C(OCC)c1c(NN=C(C)C)c2c(n(CC)nc2)nc1,training,0.0
O(CCC)c1c(C2=Nc3[nH]nnc3C(=O)N2)cccc1,training,0.0
Nc1c2c(nc3c1CCCC3)CCC2,training,0.0
O=C(Nc1c(C)cccc1C)CN1CCCC1,training,0.0
O=C(Nc1sc2c(n1)ccc(OC)c2)Nc1ccccc1,training,0.0
Fc1ccc(OCCCN2CCC3(N(c4ccccc4)CNC3=O)CC2)cc1,training,0.0
S=C1N(CCN2CCC(C(=O)c3ccc(F)cc3)CC2)C(=O)c2c(N1)cccc2,training,1.0
O=C(OCC(O)CO)c1ccc(N)cc1,training,0.0
O=C1N2C(=Nc3c(cc(N)cc3)C2)c2c1cccc2,training,0.0
O=C(N/N=C/c1c(O)cccc1)c1ccncc1,training,1.0
Clc1ccc(OCC(=O)N2CCN(Cc3cc4OCOc4cc3)CC2)cc1,training,0.0
Clc1c(O)cc2[C@@H]3[C@@H](N(C)CCc2c1)CCc1c3cccc1,training,0.0
FC(F)(F)c1cc(Nc2c(C(=O)O)cccn2)ccc1,training,0.0
N(CCc1onc(-c2ccccc2)n1)(CC)CC,training,0.0
O=C(OCCN(C)C)C(OCC)(c1ccccc1)c1ccccc1,training,0.0
O=[N+]([O-])c1sc(NC(=O)c2sccc2)nc1,training,0.0
O=C(O)CN1C(=O)c2c3c(ccc2)cccc3C1=O,training,0.0
O=C1C(CCCCC#CCCCC#CCO)=C(C)C(=O)C(C)=C1C,training,0.0
Brc1c(O)c2nc(C)ccc2c(Br)c1,training,1.0
O=C(O)C(NC(=O)C)Cc1ccccc1,training,0.0
O(C(C#C)(CC)C)C(=O)c1c(C(=O)O)cccc1,training,0.0
Fc1c(C)c2c3N(C(C)CC2)C=C(C(=O)O)C(=O)c3c1,training,0.0
O=C1N([C@H]2[C@H](O)C(C)(C)Oc3c2cc(C#N)cc3)CCC1,training,0.0
S(=O)(=O)(CC)c1c(N)cc(OC)c(C(=O)NCC2N(CC)CCC2)c1,training,0.0
S(CCCN(C)C)c1c(NC(=O)/C=C/c2ccccc2)cccc1,training,0.0
O(C(CCNC)c1ccccc1)c1c(OC)cccc1,training,0.0
O=C(OCCC)c1n(C(C)c2ccccc2)cnc1,training,0.0
S(CCN/C(=N/C#N)/NC)Cc1nc(N=C(N)N)sc1,training,0.0
O=C(OCCN(C)C)c1cc2c(C)c(C)n(CCN(C)C)c2cc1,training,0.0
O=C(O)[C@@H](N[C@H](C(=O)N1[C@H](C(=O)O)Cc2c(cc(OC)c(OC)c2)C1)C)CCc1ccccc1,training,0.0
O(CC1OC(=O)NC1)c1c(OC)cccc1,training,0.0
O(C)c1c2c(c(OC)c3OC(C)=CC(=O)c13)occ2,training,0.0
O=C(NCN1CCOCC1)c1nccnc1,training,0.0
P(=O)(NC(=O)c1ccc(F)cc1)(N)N,training,0.0
IC=1C(N)=NC(=O)N([C@H]2[C@@H](F)[C@H](O)[C@@H](CO)O2)C=1,training,0.0
Clc1ccc(Cn2c(C)nc3c2cccc3)cc1,training,0.0
C(=Cc1[n+](CC)c2c(s1)cccc2)C=C1N(CC)c2c(S1)cccc2,training,0.0
C(CN1[C@H]2[C@@H](Cc3n[nH]cc3C2)CCC1)C,training,0.0
[As](=O)(O)(O)c1cc(NC(=O)C)c(O)cc1,training,0.0
OC(CCCC(N)C)(C)C,training,0.0
OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](N)C(O)O1,training,0.0
C[C@H]1N[C@@H](C)CCC1,training,0.0
O=[N+]([O-])c1oc(C=NN2C(=O)OC(CN3CCOCC3)C2)cc1,training,0.0
NC(CCCCC)C,training,0.0
Ic1c(O)c2ncccc2c(S(=O)(=O)O)c1,training,0.0
O=C(OCN1C(=O)C2=C(C1=O)CCCC2)C1C(C)(C)C1C=C(C)C,training,1.0
O(CC(O)CNC(C)(C)C)c1c(C)c(C)ccc1,training,0.0
ClCCc1c(C)ncs1,training,0.0
F[C@H]1[C@H](O)[C@@H](CO)O[C@H]1N1C(=O)NC(=O)C(C)=C1,training,0.0
O[C@H]([C@@H](N)CO)CCCCCCCCCCCCCCC,training,0.0
O=C(OCCN(CC)CC)C(c1ccccc1)c1ccccc1,training,0.0
S(C(C)C)c1ccc(C(O)C(NCCCCCCCC)C)cc1,training,1.0
Clc1c(OCC(=O)OCC)ccc2C(C)=C(CCN(CC)CC)C(=O)Oc12,training,0.0
O=C(OC1CC(C)(C)N(C)C(C)C1)C(O)c1ccccc1,training,0.0
Fc1ccc(C(CCCN2CCN(C(=O)NCC)CC2)c2ccc(F)cc2)cc1,training,0.0
Fc1c(N2CCN(C)CC2)c2SCCN3c2c(C(=O)C(C(=O)O)=C3)c1,training,0.0
O=C(O)[C@@H](N)c1ccc(O)cc1,training,0.0
ClCCC(=O)NCCc1ccccc1,training,0.0
Clc1c(NC2=NCCN2)c(OC)nc(C)n1,training,0.0
S=C(N/N=C/c1cnccc1)N,training,0.0
O=C(NC(Cc1ccccc1)(C)c1ccccc1)CN,training,0.0
O=[N+]([O-])c1n(CC(=O)NCc2ccccc2)ccn1,training,0.0
O=C(OC)c1c(C(=O)c2ccc(OCCN3CCCCC3)cc2)cccc1,training,0.0
O=C(OC1C[N+](CC)(CC)CC1)C(O)(c1ccccc1)c1ccccc1,training,0.0
O=C(N[C@H](C(=O)N[C@H]([C@@H](O)CC(=O)N[C@H](C(=O)N[C@H]([C@@H](O)CC(=O)O)CC(C)C)C)CC(C)C)C(C)C)[C@@H](NC(=O)CC(C)C)C(C)C,training,0.0
O=C(O)CN(CC(=O)O)CCOCCOCCN(CC(=O)O)CC(=O)O,training,0.0
O=C(NCCO)C=1[N+](=O)c2c(N([O-])C=1C)cccc2,training,0.0
Clc1cc2nn(-c3c(O)c(C(C)(C)C)cc(C)c3)nc2cc1,training,0.0
C(Cc1n2c(nn1)CCCC2)N1CCN(c2c(C)cccc2)CC1,training,0.0
O=C(OCC(C)C)c1ccc(N)cc1,training,0.0
OCCNCCCCCCCCCCCCCC,training,0.0
O=C(OC1C[N+](CC)(C)CCC1)C(O)(c1ccccc1)c1ccccc1,training,0.0
O(CC1(C)CCCCC1)c1ccc(CC2C(=O)NC(=O)S2)cc1,training,0.0
O(CC[C@H](N(C)C)c1ccccc1)c1c2c(ccc1)cccc2,training,0.0
O=C1N(C)C(=O)c2[nH]c(C)nc2N1Cc1occc1,training,0.0
O=C(CN1CCN(C(=O)c2ccc(OC)cc2)CC1)N1CCOCC1,training,0.0
S=C(N1CCOCC1)c1cc(OC)c(OC)c(OC)c1,training,0.0
O=C(O)c1c(O)c(-c2ccccc2)nc2c1cccc2,training,0.0
Clc1ccc(-c2scc(CC(=O)O)n2)cc1,training,0.0
O(CCCN(C)C)[C@H]1[C@@H](C(O)CO)O[C@@H]2OC(C)(C)O[C@H]12,training,0.0
O=C(OCCN(CC)CC)C(O)(c1ccccc1)c1ccccc1,training,0.0
O=C(OCCN(CC)CC)C(CC)c1ccccc1,training,0.0
Brc1c2C(=O)N3[C@H](c4c(C(OC(C)(C)C)=O)ncn4-c2ccc1)CCC3,training,0.0
O=C(OCc1ccccc1)NC[C@H]1CN(C)[C@H]2[C@@H](c3c4c(n(C)cc4C2)ccc3)C1,training,0.0
O=C(CO)[C@]1(O)[C@]2(C)[C@H]([C@H]3[C@@H]([C@]4(C)C(=CC(=O)CC4)CC3)CC2)CC1,training,0.0
NC(CCCC(C)C)C,training,0.0
O=C(O)c1c(O)c(C)ccc1,training,0.0
O=C(O)[C@H]1NCSC1,training,0.0
O=[N+]([O-])c1n(CCN2CCOCC2)cnc1,training,0.0
NCCCCCCCC/C=C\CCCCCCCC,training,0.0
P(=O)(OC[C@H](N)C(=O)O)(O)O,training,0.0
O=C(C(N(C)C)C)c1ccccc1,training,0.0
Clc1ccc(CC(OC(=O)C(N)C)(C)C)cc1,training,0.0
S(=O)(=O)(O)c1c(C=Cc2c(S(=O)(=O)O)cc(N)cc2)ccc(N)c1,training,0.0
S(=O)(=O)(NC(=O)NC1CCCCCCC1)c1ccc(C)cc1,training,0.0
O(CC(O)CO)c1c(C)cccc1,training,0.0
C(C)n1c(CC2Oc3c(OC2)cccc3)ncc1,training,0.0
O=C1N(N(C)C(C)=C1NC(C)C)c1ccccc1,training,0.0
Clc1cc(N2C(=O)N(CCN(C)C)CC2)ccc1,training,0.0
Clc1c(OC)c(C(=O)NC[C@H]2N(CC)CCC2)c(O)c(CC)c1,training,0.0
O=C(NCCN(CC)CC)COc1ccc(OC)cc1,training,0.0
C1(C2Oc3c(OC2)cccc3)=NCCN1,training,1.0
FC(F)(F)c1c(C)c(Nc2c(C(=O)O)cccn2)ccc1,training,0.0
Ic1c(O)c(C(=O)Nc2cc(Cl)c(Oc3ccc(Cl)cc3)cc2)cc(I)c1,training,1.0
OC(CNC(C)C)c1cc2c(cc1)cccc2,training,0.0
N1(c2c3OCCOc3ccc2)CCNCC1,training,0.0
S(=O)(=O)(NCCNS(=O)(=O)c1cc([N+](=O)[O-])ccc1)c1cc([N+](=O)[O-])ccc1,training,0.0
O=C(C(c1ccccc1)c1ccccc1)C1C(=O)c2c(C1=O)cccc2,training,0.0
Fc1cc2[C@]3(C(=O)NC(=O)N3)CCOc2cc1,training,0.0
O(CCc1ncccc1)C,training,0.0
O(CC[N+](CC)(CC)CC)c1ccc(/C=C/c2ccccc2)cc1,training,0.0
O=C(O)C=1OC(C)(c2ccccc2)C(=O)C=1,training,0.0
O=C1N(C)C(=O)c2n(CC(C)C)cnc2N1C,training,0.0
O=C(Nc1n(-c2ccc(C)cc2)nc(C(C)(C)C)c1)Nc1c2c(c(OCCN3CCOCC3)cc1)cccc2,training,0.0
OC(CNC(C)C)c1cc(C#N)c(N)cc1,training,0.0
O=C(OC(C)C)c1[nH]c2c(c(OCC(O)CNC(C)(C)C)ccc2)c1,training,0.0
S(=O)(=O)(Nc1ncc(C)cn1)c1ccc(N)cc1,training,0.0
O=C(NC1C(=O)SCC1)C,training,0.0
O(CC(O)CN)CCCCCCCCCC,training,0.0
Ic1c(O)c(C(=O)Nc2c(C)cc(C(C#N)c3ccc(Cl)cc3)c(Cl)c2)cc(I)c1,training,1.0
O=C(O)CCn1c(C)c(Cn2cncc2)c2c1cccc2,training,0.0
O=[N+]([O-])c1n(CC(O)C)c(C)nc1,training,0.0
O(C)c1c(OC)ccc(CCN(CCCN2C(=O)Cc3c(cc(OC)c(OC)c3)CC2)C)c1,training,0.0
O=C(O)C[C@H]1C(=O)N(C)Cc2c(N1)ccc(C(=O)N1CCC(C3CCNCC3)CC1)c2,training,0.0
Clc1ccc(-c2c(CC(=O)N(CCC)CCC)n3c(n2)C=CC(Cl)=C3)cc1,training,0.0
O=C(O)CN(CC(=O)O)CC(=O)Nc1c(CC)cccc1CC,training,0.0
Cl/C(=C\n1ncnc1)/c1c(Cl)cc(Cl)cc1,training,0.0
O=C(OCCN(C)C)c1cc2c(C)c(C)n(Cc3ccccc3)c2cc1,training,0.0
O=C(CN1CCN(C)CC1)N1c2c(C)scc2C(=O)Nc2c1cccc2,training,0.0
Clc1cc2c(n(CCc3cnc(C)cc3)c3c2CN(C)CC3)cc1,training,0.0
Clc1c([C@@]2(O)[C@@H](C(=O)N3[C@@H](C(=O)N)CCC3)N(S(=O)(=O)c3cc(OC)c(OC)cc3)c3c2cc(Cl)cc3)cccc1,training,0.0
FC(F)Oc1c(OC)cc(C2=NNC(=O)C=C2)cc1,training,0.0
Fc1ccc(C(=O)C2CCN(CCN3C(=O)Nc4c(C3=O)cccc4)CC2)cc1,training,0.0
O=C(O)c1ccc(OCCCOc2ccc(C(=O)O)cc2)cc1,training,0.0
O=C1Oc2c(O)c(O)cc3C(=O)Oc4c(O)c(O)cc1c4-c23,training,0.0
S(C(=O)C)C[C@H](C(=O)NCC(=O)OCc1ccccc1)Cc1ccccc1,training,0.0
OC(CO)CN1CCN(c2ccccc2)CC1,training,0.0
S(c1c(C(=O)NC)cccc1)c1cc2[nH]nc(/C=C/c3ncccc3)c2cc1,training,0.0
O=C(O)Cn1c2C(=O)N(C)C(=O)N(C)c2nc1,training,0.0
O=C1N(N(C)C(C)=C1N)c1ccccc1,training,0.0
O(C)c1c(N2CCNCC2)cccc1,training,0.0
O=C(C)N1CCN(c2ccc(O)cc2)CC1,training,0.0
O=C(O)C1CCC1,training,0.0
O=S1(=O)[C@@H](C)C[C@H](O)c2c1scc2,training,0.0
FC=1C(=O)N=C(OCC)NC=1,training,0.0
Clc1cc2NC(=O)N(C3CCNCC3)c2cc1,training,0.0
S(=O)(=O)(N)c1cc(OC)c(OC)c(C(=O)O)c1,training,0.0
O(CC(OC)OC)CCOC,training,0.0
O=C(N1CCNCC1)c1occc1,training,0.0
O=C(N(c1ccccc1)C1CCNCC1)CC,training,0.0
Clc1cc2NC(=O)c3c(Oc2cc1)cccc3,training,0.0
O(C)c1c(OC)cc(CC#N)cc1OC,training,0.0
O(CC=C(C)C)c1c2occc2cc2c1OC(=O)C=C2,training,0.0
N12CCC(CC1)CC2,training,0.0
FC(F)(F)c1c(C)c(N)ccc1,training,0.0
O=C(OCC)C(C(=O)OCC)(CCC)CCC,training,0.0
O=C(OCC)C(O)c1ccccc1,training,0.0
Clc1ccc(C2(O)CCNCC2)cc1,training,0.0
Clc1cc2c(NC(=O)C2)cc1,training,0.0
ClCC(=O)Nc1scc(/C(=N/OC)/C(=O)O)n1,training,0.0
O=C(NC(C)C)c1ccc(C=O)cc1,training,0.0
NCC1N(CC)CCC1,training,0.0
ClC(C(=O)OC)C(=O)OC,training,0.0
O=C(O)Cn1nnnc1,training,0.0
O=C1NC(=O)CC2(C1)CCCC2,training,0.0
O=Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,training,0.0
OCCc1c2c(c(CC)ccc2)[nH]c1,training,0.0
N(CCN)(CC)CC,training,0.0
O=C(OCC)N1CCC(=O)CC1,training,0.0
ClCCN1C(=O)Nc2c(C1=O)cccc2,training,0.0
Clc1ccc(C2CC(=O)NC(=O)C2)cc1,training,0.0
Clc1cc2NC(=O)N(C3CCN(C(=O)OCC)CC3)c2cc1,training,0.0
O=C(O)c1ccc(OCCN2CCCCC2)cc1,training,0.0
FC(F)(F)c1cc(NC(=O)C(C)C)ccc1,training,0.0
ClCCCCCC(=O)C(=O)OCC,training,0.0
O=C1N(C2CCNCC2)c2c(N1)cccc2,training,0.0
Clc1c(F)cc2C(=O)C(C(=O)O)=CN(C3CC3)c2c1,training,0.0
Clc1cc(N)c(NC2CCN(C(=O)OCC)CC2)cc1,training,1.0
Clc1cc(C(=O)OC)c(OC)cc1,training,0.0
O=C(O[C@@H]1CC=2[C@@](C)([C@@H]3[C@H]([C@H]4[C@@](C)(C(C(=O)C)=CC4)CC3)CC=2)CC1)C,training,0.0
ClC(=O)c1c(C)onc1-c1ccccc1,training,0.0
O=C(OCC)CN1C(=O)CCC1,training,0.0
Clc1c(N2CCNCC2)cccc1,training,0.0
S(C)c1ccc(/C=C\2/C(C)=C(CC(=O)O)c3c/2ccc(F)c3)cc1,training,0.0
ClCCCN1CCN(c2cc(Cl)ccc2)CC1,training,0.0
Clc1cc(C(=O)NCCc2ccc(S(=O)(=O)N)cc2)c(OC)cc1,training,0.0
O=C(O)[C@H](O)[C@@H](O)[C@H](O[C@H]1[C@H](O)[C@@H](O)[C@@H](O)[C@@H](CO)O1)[C@H](O)CO,training,0.0
O=C(OCC1=C(C(=O)O)N2C(=O)[C@@H](N)[C@H]2SC1)C,training,0.0
ClCCCC(=O)c1ccc(C(C)(C)C)cc1,training,0.0
Oc1c(C)c(C)c(O)cc1C,training,0.0
O(C)c1c(OC)cc2NC(=O)NC(=O)c2c1,training,0.0
O=C(O)[C@@H]1[C@]2(C)[C@H]([C@H]3[C@@H]([C@]4(C)C(=CC(=O)CC4)CC3)CC2)CC1,training,0.0
O(CCc1ccc(OCC2OC2)cc1)C,training,0.0
Clc1nc(N)c2c(n1)cc(OC)c(OC)c2,training,0.0
O=C1NC=Nc2nc[nH]c12,training,0.0
Oc1c(-c2ocnn2)cccc1,training,0.0
N1(c2ccccc2)CCNCC1,training,0.0
ClC(=O)c1c(C)onc1-c1c(Cl)cccc1Cl,training,0.0
ClCCN1CCCC1,training,0.0
Clc1nc(N2CCC(N)CC2)ccc1,training,0.0
[P+](CCCCC(=O)[O-])(c1ccccc1)(c1ccccc1)c1ccccc1,training,0.0
O=C(N)c1c(O)ccc(C(=O)C)c1,training,0.0
O=C(OCC)C(=O)CCc1ccccc1,training,0.0
O=Cc1cc2c(cc(OC)cc2)cc1,training,0.0
Fc1ccc(C2(C#N)CCC(=O)CC2)cc1,training,0.0
Clc1ccc(S(=O)(=O)NC(=O)N)cc1,training,0.0
Clc1c(S)cccc1,training,0.0
O=C(O)C1=C(C)CS[C@@H]2[C@H](N)C(=O)N12,training,0.0
Brc1c(C)scc1,training,0.0
Clc1cc2nc(C)ccc2cc1,training,0.0
Clc1cc(N2CCNCC2)ccc1,training,0.0
N(Cc1ccccc1)C,training,0.0
S(=O)(=O)(N)c1cc(C(=O)OC)c(OC)cc1,training,0.0
Clc1c(Cl)nc(C(=O)OC)c(N)n1,training,1.0
FC(F)(F)c1c([N+](=O)[O-])ccc(N)c1,training,0.0
O=C(OC[C@@H]1[C@@H](OC(=O)C)[C@@H](OC(=O)C)[C@H](OC(=O)C)O1)C,training,0.0
N#Cc1c(-c2ccc(C)cc2)cccc1,training,0.0
ClCc1cc(Cl)ccc1,training,0.0
O(C)c1c(OC)cc2c(C(=O)CC2)c1,training,0.0
O=C(O)c1cnc(O)cc1,training,0.0
OC1(c2ccccc2)CCNCC1,training,0.0
O=Cc1c(O)c(O)c(O)cc1,training,1.0
O=[N+]([O-])c1oc(C=CC(=NNC(=N)N)C=Cc2oc([N+](=O)[O-])cc2)cc1,training,1.0
S(c1c(CO)cccc1)c1c(CN)cccc1,training,0.0
O=C(O)Cc1ccc(OCCNC[C@H](O)c2ccccc2)cc1,training,1.0
ClC(Cl)C(=O)N(C)c1ccc(OC(=O)c2occc2)cc1,training,0.0
O=C1N(CCNCC2Oc3c(OC2)cccc3)C(=O)CC2(C1)CCCC2,training,0.0
S(=O)(=O)(O)c1c(C(C)C)cc2c([C@]3(C)[C@H]([C@@](C(=O)O)(C)CCC3)CC2)c1,training,0.0
O=C(OCOC(=O)C1C(C)(C)S(=O)(=O)C2N1C(=O)C2)C(C)(C)C,training,0.0
Ic1c(O)c(I)cc(C[C@H](N)C(=O)O)c1,training,0.0
O=C(OCC(=O)[C@]1(O)[C@]2(C)C(C3C([C@@H](O)C2)[C@]2(C)C(=CC(=O)CC2)CC3)CC1)C,training,0.0
O=C(Oc1ccc(C2(c3ccc(OC(=O)C)cc3)C(=O)Nc3c2cccc3)cc1)C,training,0.0
O(C)c1c(OC)ccc2c1CN1C(c3c(cc4OCOc4c3)CC1)C2,training,0.0
O=C1C(O)=COC(CO)=C1,training,0.0
O=[N+]([O-])c1cc([N+](=O)[O-])cc(C(=O)N)c1,training,0.0
S(=O)(=O)(C(S(=O)(=O)CC)(C)C)CC,training,0.0
O=C(O[C@@]1(C(=O)CC)[C@]2(C)[C@H]([C@H]3[C@H]([C@@H](O)C2)[C@]2(C)C(=CC(=O)CC2)CC3)CC1)CCC,training,0.0
FC(F)(F)c1ccc([C@@H](COC)N2[C@H](C)CN(C3(C)CCN(C(=O)c4c(C)ncnc4C)CC3)CC2)cc1,training,0.0
O=C(Nc1cc(OCC)c(C(=O)OC)cc1)C,training,0.0
OCc1c(CN)c(O)c(C)nc1,training,0.0
O=C1NN=C(c2ccc(/N=C(/NC#N)\NC)cc2)C(C)C1,training,0.0
O=C(O)CN,training,0.0
O=C1c2c(C(=O)c3c1cccc3)cccc2,training,0.0
Clc1c(Cl)ccc(NC(=O)C2CC2)c1,training,0.0
O=C1NC2=C([C@]3(N)/C(=C/C)/[C@@H](C=C(C)C3)C2)C=C1,training,0.0
O=P1(O)O[C@H]2[C@@H](O)[C@H](n3c4ncnc(N)c4nc3)O[C@@H]2CO1,training,0.0
O=C(CC)c1cc2N(CCCN(C)C)c3c(Sc2cc1)cccc3,training,0.0
[Sn](OC(=O)CCCCCCCCCCC)(OC(=O)CCCCCCCCCCC)(CCCC)CCCC,training,1.0
Nc1c(N)ccnc1,training,0.0
O=C(Oc1cc(C)ccc1)C,training,0.0
O=C(O)[C@@H](N)Cc1ccc(O)cc1,training,0.0
O=C(O)CN1CCN(CC(=O)O)CCN(CC(O)C)CCN(CC(=O)O)CC1,training,0.0
O=C(O)[C@@](N)([C@@H](O)[C@H](O)C/C=C/CCCCCCC(=O)CCCCCC)CO,training,0.0
Oc1c(O)ccc(C=C(C#N)C#N)c1,training,0.0
Fc1c(-c2onc(-c3cc(C(=O)O)ccc3)n2)cccc1,training,0.0
O=C(N(C)[C@@H]1[C@@H](N2CCCC2)C[C@@]2(OCCC2)CC1)Cc1ccccc1,training,0.0
FC(F)(F)c1c(-n2cncc2)cccc1,training,0.0
O=C(O[C@H]1[C@@H](O)[C@H](O)C[C@](OC(=O)C=Cc2cc(O)c(O)cc2)(C(=O)O)C1)C=Cc1cc(O)c(O)cc1,training,0.0
F[C@]12[C@@H](O)C[C@]3(C)[C@@](O)(C(=O)COC(=O)C)[C@H](C)C[C@H]3[C@@H]1CCC=1[C@]2(C)C=CC(=O)C=1,training,0.0
O(CCCNc1sc2c(n1)cccc2)c1cc(CN2CCCCC2)ccc1,training,0.0
Ic1c(O)c(I)cc(Oc2c(I)cc(C[C@H](N)C(=O)O)cc2)c1,training,0.0
O=C(N[C@H](C(=O)N[C@H](C(=O)[C@]1(C)OC1)CC(C)C)Cc1ccccc1)[C@@H](NC(=O)[C@@H](NC(=O)CN1CCOCC1)CCc1ccccc1)CC(C)C,training,1.0
Clc1c(O)cc(C)cc1,training,0.0
O=C(N(CC)CC)c1ccc([C@@H](N2[C@@H](C)CN(CC=C)[C@H](C)C2)c2cc(OC)ccc2)cc1,training,0.0
ClCC(=O)[C@@H](NS(=O)(=O)c1ccc(C)cc1)CCCCN,training,0.0
