smiles,group,CYP3A4-sub
Fc1c([C@]2(Cn3ncnc3)OC[C@@H](COc3ccc(N4CCN(c5ccc(N6C(=O)N([C@H]([C@@H](O)C)CC)N=C6)cc5)CC4)cc3)C2)ccc(F)c1,training,1.0
S(=O)(=O)(N(C[C@@H](O)[C@@H](NC(=O)O[C@@H]1[C@H]2[C@@H](OC1)OCC2)Cc1ccccc1)CC(C)C)c1ccc(N)cc1,training,1.0
Fc1cc2/C(=C/c3c(C)c(C(=O)NCCN(CC)CC)c(C)[nH]3)/C(=O)Nc2cc1,training,1.0
O=C(OCC(=O)[C@]1(O)[C@]2(C)[C@H]([C@H]3[C@H](C(=O)C2)[C@]2(C)C(=CC(=O)CC2)CC3)CC1)C,training,1.0
F[C@@H]1C=2[C@@](C)([C@H]3[C@@H](O)C[C@]4(C)[C@@](O)(C(=O)CO)[C@H](C)C[C@H]4[C@@H]3C1)C=CC(=O)C=2,training,1.0
O=C(OC1C[C@@H]2[N+](C)(C)[C@@H]([C@H]3O[C@@H]23)C1)C(O)(c1sccc1)c1sccc1,training,1.0
O=[N+]([O-])c1ccc(C(CC(=O)C)C=2C(=O)Oc3c(C=2O)cccc3)cc1,training,1.0
O=C1N(N(C)C(C)=C1)c1ccccc1,training,1.0
S(=O)(=O)(N(C)C)c1cc2N(CCCN3CCC(CCO)CC3)c3c(Sc2cc1)cccc3,training,1.0
O=C1[C@H](C)[C@@H](O)[C@@H](C)CCC[C@@]2(C)O[C@H]2C[C@@H](/C(=C/c2nc(C)sc2)/C)NC(=O)C[C@H](O)C1(C)C,training,1.0
O=C(N(CC)CC)Nc1cc(C(=O)C)c(OCC(O)CNC(C)(C)C)cc1,training,1.0
S(=O)(=O)(Nc1cc2c(C(=O)c3ccc(OCCCN(CCCC)CCCC)cc3)c(CCCC)oc2cc1)C,training,1.0
FC(F)(F)c1cc(NC(=O)c2cc(Nc3nc(-c4cnccc4)ccn3)c(C)cc2)cc(-n2cc(C)nc2)c1,training,1.0
Clc1cc2[C@@H](C)CNCCc2cc1,training,1.0
FC(F)(F)c1cc(N2CCN(CCN3C(=O)Nc4c3cccc4)CC2)ccc1,training,1.0
ClCC/C(=C(/c1ccc(OCCO)cc1)\c1ccccc1)/c1ccccc1,training,1.0
Fc1cc2onc(C3CCN(CCCOc4c(OC)cc(C(=O)C)cc4)CC3)c2cc1,training,1.0
O=C1Nc2c(O)ccc([C@@H](O)CNC3Cc4c(cc(CC)c(CC)c4)C3)c2C=C1,training,1.0
Oc1c2c(ccc1)C[C@@H](N(CCC)CCc1sccc1)CC2,training,1.0
S(=O)(=O)(C[C@@H](N1C(=O)c2c(N=C(O)C)cccc2C1=O)c1cc(OCC)c(OC)cc1)C,training,1.0
Clc1c(Cl)cccc1N1CCN(CCC2CCC(NC(=O)N(C)C)CC2)CC1,training,1.0
Clc1c(-n2c(c(C)c(C(=O)NN3CCCCC3)n2)-c2ccc(Cl)cc2)ccc(Cl)c1,training,1.0
O=C1[C@H](C(C)C)N=C(O)/C(=C/C)/N=C(O)[C@@H]2N=C(O)[C@@H](C(C)C)N=C(O)C[C@H](O1)C=CCCSSC2,training,1.0
O=C1N(Cc2c(C#N)cccc2)C(N2C[C@H](N)CCC2)=CC(=O)N1C,training,1.0
Fc1c(C(C(=O)C2CC2)N2Cc3c(sc(OC(=O)C)c3)CC2)cccc1,training,1.0
Clc1cc2[C@H](O)CCCN(C(=O)c3c(C)cc(NC(=O)c4c(C)cccc4)cc3)c2cc1,training,1.0
Clc1c(OC)ccc(CNc2c(C(=O)NCc3ncccn3)cnc(N3[C@H](CO)CCC3)n2)c1,training,1.0
S(=O)(=O)(NCCC1N(C)CCC1)c1cc(c(OCCC)cc1)C1=NC(=O)c2n(C)nc(CCC)c2N1,training,1.0
Clc1ccc([C@H](N2CCN(CCOCC(=O)O)CC2)c2ccccc2)cc1,training,1.0
S(=O)(=O)(N=C(O)[C@]12N=C(O)[C@H]3[C@H](C(=O)N(C)CCCC/C=C\[C@@H]1C2)C[C@H](Oc1c2c(c(C)c(OC)cc2)nc(-c2scc(C(C)C)n2)c1)C3)C1CC1,training,1.0
Clc1c(Cc2ccc(OCC)cc2)cc([C@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O2)cc1,training,1.0
O=C(O)[C@@H](Oc1nc(C)cc(C)n1)C(OC)(c1ccccc1)c1ccccc1,training,1.0
Brc1c(Oc2c(C)cc(C#N)cc2C)nc(Nc2ccc(C#N)cc2)nc1N,training,1.0
O=C(N)c1nn(-c2ccc(OC)cc2)c2C(=O)N(c3ccc(N4C(=O)CCCC4)cc3)CCc12,training,1.0
Clc1c(OC)cc(Nc2c(C#N)cnc3c2cc(OC)c(OCCCN2CCN(C)CC2)c3)c(Cl)c1,training,1.0
S(c1c(C(O)=NC)cccc1)c1cc2n[nH]c(/C=C/c3ncccc3)c2cc1,training,1.0
O=C(N)c1oc2c(c1)cc(N1CCN(CCCCc3c4c([nH]c3)ccc(C#N)c4)CC1)cc2,training,1.0
Clc1cc(C(O)CN(CCCC)CCCC)c-2c(/C(=C\c3ccc(Cl)cc3)/c3c-2ccc(Cl)c3)c1,training,1.0
O=[N+]([O-])c1cc(C2C(C(=O)OC)=C(C#N)NC(C)=C2C(=O)OC(C)C)ccc1,training,1.0
OCc1ccccc1,training,1.0
O=C(OC(C)(C)C)N[C@H]([C@@H](O)C(=O)O[C@@H]1C(C)=C2[C@@H](OC)C(=O)[C@]3(C)[C@@H](OC)C[C@@H]4[C@](OC(=O)C)([C@H]3[C@H](OC(=O)c3ccccc3)[C@@](O)(C2(C)C)C1)CO4)c1ccccc1,training,1.0
O=C1N(C[C@H]2[C@H](CN3CCN(c4nsc5c4cccc5)CC3)CCCC2)C(=O)[C@@H]2[C@H]1[C@@H]1C[C@H]2CC1,training,1.0
S(CCC)c1nc(N[C@H]2[C@H](c3cc(F)c(F)cc3)C2)c2nnn([C@H]3[C@H](O)[C@H](O)[C@@H](OCCO)C3)c2n1,training,1.0
O=C(Nc1c(C(C)(C)C)cc(C(C)(C)C)c(O)c1)C=1C(=O)c2c(NC=1)cccc2,training,1.0
FC(F)(F)CNC(=O)C1(CCCCN2CCC(NC(=O)c3c(-c4ccc(C(F)(F)F)cc4)cccc3)CC2)c2c(-c3c1cccc3)cccc2,training,1.0
Clc1c([C@H](Oc2c(N)ncc(-c3cn(C4CCNCC4)nc3)c2)C)c(Cl)ccc1F,training,1.0
O=C(C)[C@]1(O)[C@]2(C)[C@H]([C@H]3C([C@@H](c4ccc(N(C)C)cc4)C2)=C2C(=CC(=O)CC2)CC3)CC1,training,1.0
OCC(N)(CO)CCc1ccc(CCCCCCCC)cc1,training,1.0
Fc1ccc(NC(=O)C2(C(=O)Nc3ccc(Oc4c5c(ncc4)cc(OC)c(OC)c5)cc3)CC2)cc1,training,1.0
N#CC[C@@H](n1ncc(-c2ncnc3[nH]ccc23)c1)C1CCCC1,training,1.0
Clc1ccc(-c2cnc3[nH]cc(C(=O)c4c(F)c(NS(=O)(=O)CCC)ccc4F)c3c2)cc1,training,1.0
O=C(Nc1ccc(CCNC[C@H](O)c2ccccc2)cc1)Cc1nc(N)sc1,training,1.0
O=C(CC#N)N1C[C@H](N(C)c2ncnc3[nH]ccc23)[C@H](C)CC1,training,1.0
Clc1c(C(F)(F)F)cc(NC(=O)Nc2c(F)cc(Oc3cc(C(=O)NC)ncc3)cc2)cc1,training,1.0
S=C1N(c2cc(C(F)(F)F)c(C#N)cc2)C(=O)C(C)(C)N1c1cc(F)c(C(=O)NC)cc1,training,1.0
FC(F)(F)c1c(CN2CCN(C)CC2)ccc(NC(=O)c2cc(C#Cc3n4N=CC=Cc4nc3)c(C)cc2)c1,training,1.0
Brc1cc2c(nc(OC)c([C@H]([C@@](O)(CCN(C)C)c3c4c(ccc3)cccc4)c3ccccc3)c2)cc1,training,1.0
S(C(=O)[C@@]1(OC(=O)c2occc2)[C@H](C)C[C@@H]2[C@]1(C)C[C@H](O)[C@]1(F)[C@]3(C)C([C@@H](F)C[C@@H]21)=CC(=O)C=C3)CF,training,1.0
Fc1ccc(-c2sc(Cc3c(C)ccc([C@H]4[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O4)c3)cc2)cc1,training,1.0
O=C1C(N2C(=O)c3c(N)cccc3C2=O)CCC(=O)N1,training,1.0
O=C(N(CC)CC)[C@@]1([C@H](CN)C1)c1ccccc1,training,1.0
Fc1c(Cn2nc(-c3nc(N)c(N(C(=O)OC)C)c(N)n3)c3c2nccc3)cccc1,training,1.0
Brc1cnc(OCCOc2c(c(NS(=O)(=O)NCCC)ncn2)-c2ccc(Br)cc2)nc1,training,1.0
O=C(NCC(C(=O)N)(C)C)[C@H](C(C)C)C[C@H](O)[C@@H](N)C[C@@H](C(C)C)Cc1cc(OCCCOC)c(OC)cc1,training,1.0
O[C@@H]([C@H](N=C(O)CCCCCCC)CN1CCCC1)c1cc2OCCOc2cc1,training,1.0
O(CCOCCOCCOCCO[C@@H]1[C@@H]2Oc3c(O)ccc4c3[C@@]32[C@](O)([C@H](N(CC=C)CC3)C4)CC1)CCOCCOCCOC,training,1.0
O=C(C=C)N1C[C@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc23)CCC1,training,1.0
S(c1c(C)cc(C)cc1)c1c(N2CC[N+]CC2)cccc1,training,1.0
Fc1c(C(=O)N2CCN(C(=O)C3CC3)CC2)cc(Cc2nnc(O)c3c2cccc3)cc1,training,1.0
Clc1c(COCCOCCCCCCNC[C@H](O)c2cc(CO)c(O)cc2)c(Cl)ccc1,training,1.0
Clc1c(F)c(Cc2c(OC)cc3N([C@@H](C(C)C)CO)C=C(C(=O)O)C(=O)c3c2)ccc1,training,1.0
O(CCCCN1CCN(c2c3c(scc3)ccc2)CC1)c1cc2NC(=O)C=Cc2cc1,training,1.0
S(=O)(=O)(Nc1cc2c(cc(-c3c(OC)c(C(C)(C)C)cc(N4C(=O)NC(=O)C=C4)c3)cc2)cc1)C,training,1.0
FC(F)(F)c1cc([C@H](OC[C@]2(c3ccccc3)NC[C@]3(NC(=O)CC3)CC2)C)cc(C(F)(F)F)c1,training,1.0
S(=O)(=O)(NC(=O)[C@]12NC(=O)[C@H]3N(C(=O)[C@@H](NC(=O)c4ncc(C)nc4)CCCCC/C=C\[C@H]1C2)C[C@H](Oc1nc2c(c4c1cccc4)cccc2)C3)C1CC1,training,1.0
Clc1ccc(C2=C(CN3CCN(c4cc(Oc5cnc6[nH]ccc6c5)c(C(=O)NS(=O)(=O)c5cc([N+](=O)[O-])c(NCC6CCOCC6)cc5)cc4)CC3)CCC(C)(C)C2)cc1,training,1.0
Fc1cc2[nH]c(-c3ccc(CNC)cc3)c3c2c(C(=O)NCC3)c1,training,1.0
P(=O)(O[C@@H]1[C@@H](N)[C@@H](OC(=O)C)[C@@H]2[C@](O)(C(=O)N)SC[C@@]1(C(=O)O)O2)(O)O,test,0.0
Fc1c(C(=O)Nc2c(C#N)c3c(s2)CCCC3)cccc1,test,0.0
O=C(O)[C@@H](N)C[N+],test,0.0
O(C)c1c2O[C@H]3[C@@]4(c2c(cc1)C=[N+](CCCCCCCCN1C(=O)c2c(C1=O)cccc2)CC4)C=C[C@@H](O)C3,test,0.0
O[C@@H]([C@@H](O)C)C,test,0.0
Clc1c(Cl)cc2ncn([C@H]3[C@H](O)[C@H](O)[C@@H](CO)O3)c2c1,test,0.0
S(=O)(=O)(N)c1ccc(CCC(=O)OCC)cc1,test,0.0
O[C@]1(CC)[C@]2(C)[C@H]([C@H]3[C@@H]([C@@H]4C(=CCCC4)CC3)CC2)CC1,test,0.0
Oc1c(C/C=C(/CC/C=C(/CC/C=C(/CC/C=C(/CC/C=C(/CC/C=C(/CC/C=C(/CCC=C(C)C)\C)\C)\C)\C)\C)\C)\C)cccc1,test,0.0
O(CCN1CCCCC1)c1ccc(C2=Cn3ncc(-c4ccncc4)c3N=C2)cc1,test,0.0
Brc1n([C@H]2[C@H](O)[C@@H](O)[C@H](COP(=O)(OP(=O)(O)O)O)O2)c2ncnc(N)c2n1,test,0.0
Cl[C@@H]1N(CCNCc2c3c(sc2)ccc(Cl)c3)[C@@H](O)C(NCC[C@H]2NCCCC2)=NC1,test,0.0
O=C(O)c1c(c(c(C(=O)O)[nH]1)-c1c2c([nH]c1)cccc2)-c1c2c([nH]c1)cccc2,test,0.0
P(=O)(OC[C@H]1[C@H](N)C[C@H](N2C(=O)NC(=O)C(C)=C2)O1)(O)O,test,0.0
OC[C@]12[C@@H](C)[C@H]([C@@H](c3ccc(O)cc3)OC1)C(C)=C[C@@H]2C,test,0.0
P(=O)(OCc1c(CN[C@H](C(=O)O)CCC)c(O)c(C)nc1)(O)O,test,0.0
O=C(O)COc1c2c(ccc1)cccc2,test,0.0
O=C1C([C@H](C[C@@H](O)C)c2ccccc2)=C(O)c2c(O1)cccc2,test,0.0
C[n+]1c2c3ncc(C)cc3c(C)c(C)c2cc(C)c1,test,0.0
O=C(OCC)[C@@H](N[C@H](C(=O)N1[C@H](C(=O)O)C[C@H]2[C@@H]1CCCC2)C)CCC,test,0.0
N#CC(C(C)C)(CC(N(C)C)C)c1ccccc1,test,0.0
O=C1N=C(c2cc(C)c(O)cc2)CC(c2ccccc2)=N1,test,0.0
O=C1C(c2c3c(n(CCCN)c2)cccc3)=C(c2c3c([nH]c2)cccc3)C(=O)N1,test,0.0
[W-]([O+])(O[W-]([O+])(O)O)(OC[C@H]1[C@H](O)[C@@H](O)[C@H](n2c3ncnc(N)c3nc2)O1)O,test,0.0
O[C@H]1[C@H](O)c2c(c3c4c(ccc3cc2)cccc4)C[C@H]1O,test,0.0
O=C1/C(=C\O)/C[C@]2(C)[C@@H]3[C@H]([C@H]4[C@@](C)([C@](O)(C)CC4)CC3)CC[C@H]2C1,test,0.0
F[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1Oc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1,test,0.0
Clc1c(C(F)(F)F)cccc1CN(C[C@H](c1ccccc1)C1CCCCC1)CCCOc1cc(CC(=O)O)ccc1,test,0.0
S=C(NCCc1c(F)c(OCC)ccn1)Nc1ncc(C#N)cc1,test,0.0
P(=O)(OC1[C@@H](O)[C@H](O)C(O)[C@H](O)[C@H]1O)([O-])[O-],test,0.0
NCC1(c2ccccc2)CCCC1,test,0.0
Clc1cc([C@@H](Oc2c3c(N)nc(N)nc3ccc2)C)ccc1,test,0.0
S(SCCNC(=O)C1CCC(NC(=O)c2c(C(=O)O)nccn2)CC1)CCNC(=O)C,test,0.0
Clc1ccc([C@H](CN)c2ccc(-c3c[nH]nc3)cc2)cc1,test,0.0
O=C(CCC(O)(C)C)CC,test,0.0
O(c1ccc(C2(N3CCN(c4ncccn4)CC3)C(=O)NC(=O)NC2=O)cc1)c1ccccc1,test,0.0
O=C(Nc1cc(C#N)ccc1)c1ccc(-c2c(C)ccc(-c3oc(C)nn3)c2)cc1,test,0.0
C(c1ccccc1)C1=NCCN1,test,0.0
O=C(OC)[C@]1(O)[C@]2(C)O[C@@H](n3c4c5n2c2c(c5c5c(C(=O)NC5)c4c4c3cccc4)cccc2)C1,test,0.0
O=C(Oc1c2O[C@H]3[C@]4(OC)[C@@H]([C@](O)(CCC)C)C[C@@]5([C@@H]6N(C)CC[C@]35c2c(cc1)C6)C=C4)C,test,0.0
O=C(O)[C@@H](N)c1ccc(O)cc1,test,0.0
OC[C@H]1[C@H](O)C[C@H](n2c3ncnc(C)c3nc2)O1,test,0.0
Oc1nc(N)nc2n(C)c[n+](C)c12,test,0.0
FC(F)(F)c1ccc(NC(=O)c2c(C)onc2)cc1,test,0.0
P(=O)(O)(O)C(P(=O)(O)O)(O)Cc1cc(-c2ccc(-c3ccccc3)cc2)ccc1,test,0.0
C(CC[N+]1(C)CCCC1)CC[N+]1(C)CCCC1,test,0.0
O(C)c1cc2c(C(O)C3N4CC(C=C)C(C3)CC4)ccnc2cc1,test,0.0
O=C(N1[C@H](B(O)O)CCC1)[C@H]1NCCC1,test,0.0
S=P(N1CC1)(N1CC1)N1CC1,test,1.0
O=C(CO)[C@]1(O)[C@]2(C)[C@H]([C@H]3[C@@H]([C@]4(C)C(=CC(=O)C=C4)CC3)C(=O)C2)CC1,test,1.0
O=C(OCC)C1(c2ccccc2)CCN(C)CC1,test,1.0
O=C1C=C2[C@@](C)([C@@H]3[C@H]([C@H]4[C@@](C)([C@@H](O)CC4)CC3)CC2)CC1,test,1.0
Clc1cc2C(=[N+]([O-])CC(NC)=Nc2cc1)c1ccccc1,test,1.0
O=C(N)C=1C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@](O)(C)[C@H]3C[C@H]2[C@H](N(C)C)C=1O,test,1.0
OC/C=C(/C=C/C=C(/C=C/C=1C(C)(C)CCCC=1C)\C)\C,test,1.0
O=[N+](O[C@H]1[C@H]2OC[C@H](O[N+](=O)[O-])[C@H]2OC1)[O-],test,1.0
O(C)c1cc(NC(CCCN)C)c2ncccc2c1,test,1.0
O(C)c1c2occc2cc2c1OC(=O)C=C2,test,1.0
O=C(N(c1ccccc1)C1CCN(CCc2ccccc2)CC1)CC,test,1.0
Oc1c(C)c(C)c2O[C@@](CCC[C@@H](CCC[C@@H](CCCC(C)C)C)C)(C)CCc2c1C,test,1.0
Clc1ccc(NC=2C(=NC(C)C)C=C3N(c4ccc(Cl)cc4)c4c(N=C3C=2)cccc4)cc1,test,1.0
O=C(O)/C=C(\C=C\C=C(/C=C/C=1C(C)(C)CCCC=1C)\C)/C,test,1.0
FC(F)(F)c1c([N+](=O)[O-])ccc(NC(=O)C(C)C)c1,test,1.0
O=[N+](O[C@H]1[C@H]2OC[C@H](O)[C@H]2OC1)[O-],test,1.0
O=C(N(CC)CC)N[C@H]1C=C2[C@H](N(C)C1)Cc1c3c([nH]c1)cccc23,test,1.0
Clc1c(C(OCc2c(Cl)cc(Cl)cc2)Cn2cncc2)ccc(Cl)c1,test,1.0
Clc1cc2C(c3ccccc3)=NCc3n(-c2cc1)cnn3,test,1.0
O=C(O[C@@H]1C(C)=C2[C@@H](OC(=O)C)C(=O)[C@]3(C)[C@@H](O)C[C@@H]4[C@](OC(=O)C)([C@H]3[C@H](OC(=O)c3ccccc3)[C@@](O)(C2(C)C)C1)CO4)[C@H](O)[C@@H](NC(=O)c1ccccc1)c1ccccc1,test,1.0
S(CCC)c1cc2[nH]c(NC(=O)OC)nc2cc1,test,1.0
CN1CC2N(c3ncccc3Cc3c2cccc3)CC1,test,1.0
N(C/C=C/C#CC(C)(C)C)(Cc1c2c(ccc1)cccc2)C,test,1.0
O([C@@H]([C@@H]1OCCNC1)c1ccccc1)c1c(OCC)cccc1,test,1.0
O(CCO)CCN1CCN(C2=Nc3c(Sc4c2cccc4)cccc3)CC1,test,1.0
S(=O)(=O)(Nc1ccc(OCCN(CCc2ccc(NS(=O)(=O)C)cc2)C)cc1)C,test,1.0
[SH0](=O)(CCCC(F)(F)C(F)(F)F)CCCCCCCCC[C@H]1C2[C@H]3[C@@](C)([C@@H](O)CC3)CC[C@@H]2c2c(cc(O)cc2)C1,test,1.0
O=C(N[C@@H](CC(C)C)c1c(N2CCCCC2)cccc1)Cc1cc(OCC)c(C(=O)O)cc1,test,1.0
O=C(OCC(=O)[C@]12[C@]3(C)[C@H]([C@H]4[C@H]([C@@H](O)C3)[C@]3(C)C(=CC(=O)C=C3)CC4)C[C@H]1O[C@@H](C1CCCCC1)O2)C(C)C,test,1.0
Clc1c(CCN2CCN(c3nsc4c3cccc4)CC2)cc2c(NC(=O)C2)c1,test,1.0
S(=O)(=O)(N(C[C@@H](O)[C@@H](NC(=O)O[C@@H]1COCC1)Cc1ccccc1)CC(C)C)c1ccc(N)cc1,test,1.0
FC(F)(F)c1cc([C@H](O[C@@H]2[C@@H](N(CC3=NNC(=O)N3)CCO2)c2ccc(F)cc2)C)cc(C(F)(F)F)c1,test,1.0
Clc1cc(c(-c2cnc(C)cc2)nc1)-c1ccc(S(=O)(=O)C)cc1,test,1.0
O=C(Oc1c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)cc(CO)cc1)C(C)C,test,1.0
O[C@@H]1C/C(=C/C=C\2/[C@H]3[C@@](C)([C@@H]([C@@H](CCCC(C)C)C)CC3)CCC/2)/C(=C)CC1,test,1.0
O=C(OC1C[C@@H]2[N+](C(C)C)(C)[C@H](C1)CC2)C(CO)c1ccccc1,test,1.0
O=C1N(C)C(=O)OC1(CC)C,test,1.0
F[C@]12[C@@H](O)C[C@]3(C)[C@@](O)(C(=O)CO)[C@H](O)C[C@H]3[C@@H]1CCC=1[C@]2(C)C=CC(=O)C=1,test,1.0
O=C(N[C@H](CO)C)[C@@H]1C=C2[C@H](N(C)C1)Cc1c3c([nH]c1)cccc23,test,1.0
FC1(F)CCC(C(O)=N[C@@H](CCN2[C@H]3CC(n4c(C(C)C)nnc4C)C[C@@H]2CC3)c2ccccc2)CC1,test,1.0
O=C(N[C@@H](C(C)(C)C)C(=O)N1[C@H](C(=O)N[C@H](C(=O)C(=O)NC2CC2)CCC)[C@@H]2[C@H](C1)CCC2)[C@@H](NC(=O)c1nccnc1)C1CCCCC1,test,1.0
Clc1cc2c(Oc3c(cccc3)C3C2CN(C)C3)cc1,test,1.0
Clc1sc(C(=O)NC[C@@H]2OC(=O)N(c3ccc(N4C(=O)COCC4)cc3)C2)cc1,test,1.0
O=C(O[C@@]1(C(=O)C)[C@]2(C)[C@H]([C@H]3[C@@H]([C@]4(C)C(=CC(=O)CC4)CC3)CC2)CC1)CCCCC,test,1.0
N#C/C=C/c1cc(C)c(Nc2nc(Nc3ccc(C#N)cc3)ncc2)c(C)c1,test,1.0
O=C(C)C=1C(=O)N(C2CCCC2)c2nc(Nc3ncc(N4CCNCC4)cc3)ncc2C=1C,test,1.0
Clc1c(NC(O)=NC2CC2)ccc(Oc2c3c(ncc2)cc(OC)c(C(O)=N)c3)c1,test,1.0
FC(F)(F)Oc1ccc(-c2c(C)c(C(=O)Nc3cnc(N4C[C@@H](C)O[C@@H](C)C4)cc3)ccc2)cc1,test,1.0
Clc1c(C(O)=NCC(O)=N[C@@H](CC(C)C)B(O)O)cc(Cl)cc1,test,1.0
S(=O)(=O)(NCC(=O)N[C@@H](C(=O)N1CCCCC1)CCNc1cc[n+]cc1)C1CCCCC1,val,0.0
S(=O)(=O)(O)c1cc(/N=N/c2c(O)n(-c3c(C)cc(S(=O)(=O)O)cc3)nc2C)c(C(=O)O)cc1,val,0.0
S[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)C)Cc1ccccc1)Cc1ccccc1,val,0.0
Fc1c(O)ccc(/C=N/OC(=O)C2CCCCC2)c1,val,0.0
S(=O)(=O)(O)c1c2c(NC(=O)c3cc(NC(=O)c4cc(NC(=O)Nc5cc(C(=O)Nc6c(C)ccc(C(=O)Nc7c8c(S(=O)(=O)O)cc(S(=O)(=O)O)cc8c(S(=O)(=O)O)cc7)c6)ccc5)ccc4)c(C)cc3)ccc(S(=O)(=O)O)c2cc(S(=O)(=O)O)c1,val,0.0
S(C)c1cc2N(CCC3N(C)CCCC3)c3c(Sc2cc1)cccc3,val,0.0
O=C(O)CCCCc1ccccc1,val,0.0
O([C@H](C(C[C@H](N(C)C)C)(c1ccccc1)c1ccccc1)CC)C(=O)C,val,0.0
Clc1nc2nc(N3C(=O)c4c(C3CC(=O)CCC(C)C)cccc4)ccc2cc1,val,0.0
P(=O)(OP(=O)(O[C@H]1[C@H](NC(=O)C)[C@@H](O[C@@](OP(=O)(O)O)(C(=O)O)C)[C@@H](O)[C@@H](CO)O1)O)(OC[C@H]1[C@H](O)[C@@H](O)[C@H](N2C(=O)NC(=O)C=C2)O1)O,val,0.0
O=C(O)c1cc(/C=N/OCCO/N=C/C=2NC(=O)NC(=O)C=2)ccc1,val,0.0
Fc1c(F)c(-c2c(OCCO)cccc2)ccc1F,val,0.0
C(c1ccccc1)(c1ccccc1)=C1CC[N+](C)(C)CC1,val,0.0
O[C@H](/C=C/[C@@H](C)[C@@H]1[C@]2(C)[C@H](/C(=C/C=C/3\C(=C)[C@@H](O)C[C@H](O)C\3)/CCC2)CC1)C1CC1,val,0.0
Fc1ccc([C@@H](NC=2S[C@](C(O)(C)C)(C)C(=O)N=2)C)cc1,val,0.0
S(=O)(=O)(O[Al](O)O)OC[C@@H]1[C@@H](OS(=O)(=O)O[Al](O)O)[C@H](OS(=O)(=O)O[Al](O)O)[C@@H](OS(=O)(=O)O[Al](O)O)[C@H](O[C@@]2(COS(=O)(=O)O[Al](O)O)[C@@H](OS(=O)(=O)O[Al](O)O)[C@H](OS(=O)(=O)O[Al](O)O)[C@@H](OS(=O)(=O)O[Al](O)O)O2)O1,val,0.0
NCCCC,val,0.0
S(=O)(=O)(N[C@@H](C(=O)O)CC#CCOC)c1ccc(-c2ccc(OC)cc2)cc1,val,0.0
O[C@H](CO)[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)O1,val,0.0
[PH](=O)(O[C@@H](C(C)(C)C)C)C,val,0.0
O=C(O)CCc1cc(OC)c(OC)cc1,val,0.0
O=C(N(C)C)N1C[C@H](c2cc(O)ccc2)c2c(c(C)c(C)cc2)C1,val,0.0
Fc1ccc(-c2ccc(C(=O)O)cc2)cc1,val,0.0
Clc1c(F)ccc([C@H](NC(=O)c2[nH]cc(-c3c(-c4cc(Cl)ccc4)c[nH]n3)c2)CO)c1,val,0.0
NC12CC3CC(C1)CC(C2)C3,val,0.0
O=C(Nc1n(-c2cc(N)ccc2)nc(C(C)(C)C)c1)Nc1c2c(ccc1)cccc2,val,0.0
S(=O)(=O)(N)c1cc2c(cc1)C[C@@H](NC(=O)C(CCC)CCC)C2,val,0.0
O=C(O)C(C)c1cc2c(Sc3c(C(=O)C2)cccc3)cc1,val,0.0
O=C1c2sccc2C(=C2CCN(C)CC2)c2c(cccc2)C1,val,0.0
O=C(O)[C@H](N)c1ccc(O)cc1,val,0.0
O=C(CCC1CCN(Cc2ccccc2)CC1)c1cc2NCCCCc2cc1,val,0.0
O=C1NC=N[C@H]2C(CN3C[C@H](O)[C@@H](CO)C3)=CN[C@@H]12,val,0.0
Clc1c(C)c(NC(=O)[C@@H]2CN(C(=O)C2)C2CCCCC2)ccc1,val,0.0
O=C(O)[C@@H](CCCC)c1c2c([nH]c1)cccc2,val,0.0
O=C(N[C@H](CO)C)c1c(C)nc(-c2nc(Nc3cc(C)cc(C)c3)ncc2)s1,val,0.0
Clc1c(C)c(/N=C/2\O[C@@H](C(F)(F)F)[C@@H]3[C@@H](O)CCN\23)ccc1C#N,val,0.0
Clc1c(NC2=Nc3c(-n4c2cnc4)cc(N2C[C@H](C)NCC2)cc3)c(C)ccc1,val,0.0
O=C1C(c2c3c(n(CC[C@@H]4N(C)CCC4)c2)cccc3)=C(c2c3c([nH]c2)cccc3)C(=O)N1,val,0.0
P(=O)(OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO)(O)O,val,0.0
O=C([O-])C(=[N+])C,val,0.0
O=C([O-])[C@@H]1O[Sb]2(O[Sb]34([O-])O[C@H]([C@H](O)CO)[C@@H]([C@H](C(=O)[O-])O3)O4)(O)O[C@H]([C@H](O)CO)[C@@H]1O2,val,0.0
O=C(C)N1[C@H](C)Cc2c(C(c3ccc(N)cc3)=N1)cc1OCOc1c2,val,0.0
O=C(N[C@@H](C(=O)O)C(C)C)N,val,0.0
Oc1c2[C@H]3[C@@H]([C@H](c4ccc(O)cc4)Oc2ccc1)CCC3,val,0.0
Fc1ccc(C2=CCN(CCCC3=Nc4c(C)cccc4C(=O)N3)CC2)cc1,val,0.0
