smiles,group,Pgp-inh
O(C)c1c(OC)ccc(CN(CCCc2cc(N=C(O)c3c4Nc5c(c(OC)ccc5)C(=O)c4ccc3)ccc2)C)c1,training,1.0
O=C(Nc1c(C)cc(OCCCN(Cc2cc(OC)c(OC)cc2)C)cc1)c1c2Nc3c(c(C)ccc3)C(=O)c2ccc1,training,1.0
O=C(Nc1c(C)cc(OCCN(Cc2cc(OC)c(OC)cc2)C)cc1)c1c2Nc3c(c(OC)ccc3)C(=O)c2ccc1,training,1.0
Fc1c2C(=O)c3c(c(C(=O)Nc4c(C)cc(OCCCN(Cc5cc(OC)c(OC)cc5)C)cc4)ccc3)Nc2ccc1,training,1.0
Fc1c2C(=O)c3c(c(C(=O)Nc4c(C)cc(CCN(Cc5cc(OC)c(OC)cc5)C)cc4)ccc3)Nc2ccc1,training,1.0
Fc1c2C(=O)c3c(c(C(O)=Nc4c(OC)cc(OCCCN(Cc5cc(OC)c(OC)cc5)C)cc4)ccc3)Nc2ccc1,training,1.0
Fc1c2C(=O)c3c(c(C(=O)Nc4c(CC)cc(OCCCN(Cc5cc(OC)c(OC)cc5)C)cc4)ccc3)Nc2ccc1,training,1.0
O(C)c1c(OC)ccc(CN(CCCc2cc(OC)c(N=C(O)c3c4Nc5c(c(OC)ccc5)C(=O)c4ccc3)cc2)C)c1,training,1.0
Fc1c2C(=O)c3c(c(C(O)=Nc4c(OC)cc(CCCN(Cc5cc(OC)c(OC)cc5)C)cc4)ccc3)Nc2ccc1,training,1.0
O=C(Nc1c(C)cc(CCN(Cc2cc(OC)c(OC)cc2)C)cc1)c1c2Nc3c(c(C)ccc3)C(=O)c2ccc1,training,1.0
O(CCCN(Cc1cc(OC)c(OC)cc1)C)c1cc(OC)c(N=C(O)c2c3Nc4c(c(C)ccc4)C(=O)c3ccc2)cc1,training,1.0
Fc1c2C(=O)c3c(c(C(O)=Nc4c(OC)cc(CCN(Cc5cc(OC)c(OC)cc5)C)cc4)ccc3)Nc2ccc1,training,1.0
O=C(Nc1ccc(CCN(Cc2cc(OC)c(OC)cc2)C)cc1)c1c2Nc3c(OC)cc(OC)cc3C(=O)c2ccc1,training,1.0
O=C(Nc1ccc(CCN(Cc2cc(OC)c(OC)cc2)C)cc1)c1c2N(C)c3c(C(=O)c2ccc1)cccc3,training,1.0
O=[N+]([O-])c1c2Nc3c(C(=O)Nc4ccc(CCN(Cc5cc(OC)c(OC)cc5)C)cc4)cccc3C(=O)c2ccc1,training,1.0
Fc1c2Nc3c(C(=O)Nc4ccc(CCN(Cc5cc(OC)c(OC)cc5)C)cc4)cccc3C(=O)c2ccc1,training,1.0
O=C(Nc1ccc(CCCCN(Cc2cc(OC)c(OC)cc2)C)cc1)c1c2Nc3c(N)cccc3C(=O)c2ccc1,training,1.0
O=C(Nc1ccc(CCCCN(Cc2cc(OC)c(OC)cc2)C)cc1)c1c2Nc3c(C(=O)c2ccc1)cc(OC)cc3,training,1.0
Fc1c2Nc3c(C(=O)Nc4ccc(CCN5Cc6c(cc(OC)c(OC)c6)CC5)cc4)cccc3C(=O)c2ccc1,training,1.0
CN1C2(c3c(cccc3)C1)c1c(cccc1)CCc1c2cccc1,training,1.0
Fc1ccc(C(N2CCN(C3=NC(=NCC=C)NC(=NCC=C)N3)CC2)c2ccc(F)cc2)cc1,training,1.0
O=C(OCC)c1c(CCN2CCN(c3ccccc3)CC2)c2c([nH]1)cc(OC)c(OC)c2,training,1.0
Ic1c(OCCN(CC)CC)c(I)cc(C(=O)c2c(CCCC)oc3c2cccc3)c1,training,1.0
Clc1c([C@@H]2C(C(=O)OCC)=C(COCCN)NC(C)=C2C(=O)OC)cccc1,training,1.0
Clc1cc2C(N3CCNCC3)=Nc3c(Oc2cc1)cccc3,training,1.0
Fc1ccc(C(CCCN2CCN(C(O)=NCC)CC2)c2ccc(F)cc2)cc1,training,1.0
O=C1[C@@]2(C)[C@H]([C@@H]3[C@@H]([C@]4(C)C(=CC3)CC(=O)CC4)CC2)CC1,training,1.0
Fc1ccc(CN2C(=NC3CCN(CCc4ccc(OC)cc4)CC3)Nc3c2cccc3)cc1,training,1.0
Fc1ccc(-c2n(CC[C@@H](O)C[C@@H](O)CC(=O)OC)c(C(C)C)c(C(O)=Nc3ccccc3)c2-c2ccccc2)cc1,training,1.0
Clc1ccc(CC2=NN([C@H]3CCN(C)CCC3)C(=O)c3c2cccc3)cc1,training,1.0
FC(F)(F)c1c([C@@H]2C(C(=O)OCCNC(=O)c3ccc(N=[N+]=[N-])cc3)=C(C)NC(C)=C2C(=O)OCC)cccc1,training,1.0
N(=C/1\C(Nc2ccccc2)=CC2=Nc3c(N(c4ccccc4)C2=C\1)cccc3)\C1CCCCC1,training,1.0
[O+]=C(OCC)C=1[C@H](c2cc([N+](=O)[O-])ccc2)C(C(=O)OCCC[N+]2(C)CCC(c3ccccc3)(c3ccccc3)CC2)=C(C)[N-]C=1C,training,1.0
O=C(/C=C/c1nc(/C(=C/CN2CCCC2)/c2ccc(C)cc2)ccc1)N1CCCCC1,training,1.0
O=C(/C=C/c1nc(/C(=C/CN2CCCC2)/c2ccc(C)cc2)ccc1)N1CCCC1,training,1.0
O=C(N(C)c1ccccc1)/C=C/c1nc(/C(=C/CN2CCCC2)/c2ccc(C)cc2)ccc1,training,1.0
O=C(OCC)/C=C/c1nc(/C(=C/CN2CCCC2)/c2ccc(C)cc2)ccc1,training,1.0
O=[N+]([O-])c1cc([C@H]2C(C(=O)OC)=C(C)NC(C)=C2C(=O)O[C@@H]2CN(Cc3ccccc3)CC2)ccc1,training,1.0
O=[N+]([O-])c1cc([C@@H]2C(C(=O)OC)=C(C)NC(C)=C2C(=O)O[C@H]2CN(Cc3ccccc3)CCC2)ccc1,training,1.0
OC(=N)c1cc([C@H]2[C@H](O)[C@H](O)[C@@H](CO)O2)ccc1,training,1.0
O(C(c1ccccc1)c1ccccc1)C1C[C@@H]2N(C)[C@H](C1)CC2,training,1.0
O(C[C@@H](CN(Cc1ccccc1)c1ccccc1)N1CCCC1)CC(C)C,training,1.0
O(C[C@H](O)CNCCc1cc(OC)c(OC)cc1)c1cc(C)ccc1,training,1.0
O=C(C(=O)c1cc(OC)c(OC)c(OC)c1)N1[C@H](C(=O)OC(CCCc2cnccc2)CCCc2cnccc2)CCCC1,training,1.0
N(=C(/N1CCN(CCCCCC)CC1)\c1ccccc1)\CC(C)C,training,1.0
Clc1ccc([C@H](N2CCN(Cc3ccc(C(C)(C)C)cc3)CC2)c2ccccc2)cc1,training,1.0
O=C(N(CCN(CC)CC)CCCC)c1c2c(ccc1)cccc2,training,1.0
O=C1N(CCCCN2CCN(c3ncccn3)CC2)C(=O)CC2(C1)CCCC2,training,1.0
O(C)c1c(OC)ccc(CCN=C2N=C(N3Cc4c(cc(OC)c(OC)c4)CC3)c3c(N2)cc(OC)c(OC)c3)c1,training,1.0
O(C)c1c(OC)cccc1CCN=C1NC(=NCCc2c(OC)c(OC)ccc2)c2c(N1)cc(OC)c(OC)c2,training,1.0
O(C)c1c(OC)ccc(CCN=C2N=C(N3Cc4c(cc(OC)c(OC)c4)CC3)c3c(N2)ccc(N(C)C)c3)c1,training,1.0
O(C)c1c(OC)ccc(CCN=C2N=C(N(Cc3ccccc3)C)c3c(C)cccc3N2)c1,training,1.0
O(C[C@H](O)CN1CCN(C2c3c(cccc3)CCc3c2cccc3)CC1)c1c2c(nccc2)ccc1,training,1.0
O=C(C(Cc1ccccc1)Cc1ccccc1)N1CCN(C[C@@H](Oc2c3c(nccc3)ccc2)O)CC1,training,1.0
O(C)c1c(OC)ccc(CCCN2CCC(Cc3ccccc3)CC2)c1,training,1.0
O([C@@H](CC1=C(OC)C(=O)c2c(O)cc(OC)c3c4c(OC)cc(O)c5C(=O)C(OC)=C(C[C@H](OC(=O)c6ccccc6)C)c(c45)c1c23)C)C(=O)Oc1ccc(O)cc1,training,1.0
O=C(N(CCN(CCc1ccccc1)C)C)C(OCC)(c1ccccc1)c1ccccc1,training,1.0
O(CCNC[C@H](O)COc1c2c([nH]c3c2cccc3)ccc1)c1c(OC)cccc1,training,1.0
O=C(OC)[C@@]12[C@H]3C(CC)=C[C@@H](C1)CN3CCc1c3c([nH]c21)cccc3,training,1.0
O(C)c1c2Oc3c4OCOc4cc4c3[C@@H](N(C)CC4)Cc3ccc(Oc4c(OC)ccc(c4)C[C@H]4N(C)CCc(c4c2)c1)cc3,training,1.0
Clc1cc2N(C(=O)CCN(CC)CC)c3c(Sc2cc1)cccc3,training,1.0
Clc1cc2N(CCCN(CC)CC)c3c(Sc2cc1)cccc3,training,1.0
Clc1cc2/C(=C/CCN(C)C)/c3c(Sc2cc1)cccc3,training,1.0
O=C(/C=C/c1cc(OC)c(OC)c(OC)c1)N1CCN(C[C@@H](O)COc2c3OCCOc3c(C(=O)C)cc2)CC1,training,1.0
C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,training,1.0
Clc1ccc(Cn2c(CN3CCCC3)nc3c2cccc3)cc1,training,1.0
Clc1ccc([C@@H](N2CCN(C/C=C/c3ccccc3)CC2)c2ccccc2)cc1,training,1.0
Clc1cc2N(CCCN(C)C)c3c(cccc3)CCc2cc1,training,1.0
Clc1cc2/C(=C/CCN3CCN(CCO)CC3)/c3c(Sc2cc1)cccc3,training,1.0
Clc1ccc([C@H](OCCN2CCCCC2)c2ccccc2)cc1,training,1.0
Clc1cc2nc(O)n(C3CCN(CCCC(c4ccc(F)cc4)c4ccc(F)cc4)CC3)c2cc1,training,1.0
Clc1cc2C(N3CCN(C)CC3)=Nc3c(Sc2cc1)cccc3,training,1.0
Clc1cc2/C(=C\CCN3CCN(CCC(O)=NC)CC3)/c3c(Sc2cc1)cccc3,training,1.0
Clc1c(C(n2cncc2)(c2ccccc2)c2ccccc2)cccc1,training,1.0
O=C(O[C@H]1[C@@H](O)[C@@H]2[C@](C)([C@@H](O)CCC2(C)C)[C@@]2(O)[C@@]1(C)O[C@](C=C)(C)CC2=O)C,training,1.0
ClC=1C(=O)Oc2c(C=1C)ccc(OP(=S)(OCC)OCC)c2,training,1.0
Clc1c(OC)ccc(C[C@@H]2C(O)=NC[C@@H](C)C(=O)O[C@@H](CC(C)C)C(=O)O[C@H]([C@H](C)[C@@H]3[C@@H](c4ccccc4)O3)C/C=C/C(O)=N2)c1,training,1.0
N(CCC=C1c2c(cccc2)C=Cc2c1cccc2)(C)C,training,1.0
CN1CCC(=C2c3c(cccc3)C=Cc3c2cccc3)CC1,training,1.0
O(C)c1c(OC)ccc([C@](C#N)(CCCN(CCc2cc(OC)c(OC)cc2)C)Cc2ccccc2)c1,training,1.0
O(C)c1c(OC)ccc([C@](C#N)(CCCN(CCc2cc(OC)c(OC)cc2)C)CC)c1,training,1.0
O(C)c1c(OC)ccc(CCN(CC[C@@](C#N)(C(C)C)c2ccc(OC)cc2)C)c1,training,1.0
O(C)c1c(OC)ccc(CCN(CCCC(C#N)(C(C)C)c2cc(C)c(C)cc2)C)c1,training,1.0
Clc1c(Cl)ccc([C@@](C#N)(C(C)C)CCCN(CCc2cc(OC)c(C)cc2)C)c1,training,1.0
O(C)c1cc(OC)cc([C@@](C#N)(C(C)C)CCCN(CCc2cc(OC)cc(OC)c2)C)c1,training,1.0
O(CC)c1cc(OCC)cc([C@](C#N)(C(C)C)CCCN(CCc2cc(OCC)cc(OCC)c2)C)c1,training,1.0
O=C(OCCCN1CCC(c2ccccc2)(c2ccccc2)CC1)C=1[C@@H](c2cc(OC)c(OC)cc2)C(C(=O)OC)=C(C)NC=1C,training,1.0
O(C)c1c(OC)cc([C@@](C#N)(CCCN(CCc2ccc(OC)cc2)C)CCCCCCCCCCCC)cc1OC,training,1.0
O=C(CO)[C@@H]1[C@]2(C)[C@H]([C@@H]3[C@H]([C@@]4(C)C(=CC(=O)CC4)CC3)CC2)CC1,training,1.0
Ic1c(OCCNCC)c(I)cc(C(=O)c2c(CCCC)oc3c2cccc3)c1,training,1.0
O(C)C=1C=C(/C=C/c2ccccc2)OC(=O)C=1,training,1.0
Clc1ccc(CC2=NN([C@H]3CCNCCC3)C(=O)c3c2cccc3)cc1,training,1.0
Clc1c(Cl)ccc([C@H]2c3c([C@@H](N)CC2)cccc3)c1,training,1.0
O(C)c1c(OC)ccc([C@@](C#N)(C(C)C)CCCN(CCc2cc(OC)ccc2)C)c1,training,1.0
O=[N+]([O-])c1cc(C[C@H]2C(C(=O)OCCCN3CCC(c4ccccc4)(c4ccccc4)CC3)=C(C)NC(C)=C2C(=O)OC)ccc1,training,1.0
O(CCCC)c1nc2c(c(C(O)=NCCN(CC)CC)c1)cccc2,training,1.0
Clc1c(OP(=S)(OC)OC)ccc([N+](=O)[O-])c1,training,1.0
O(C)C1=CC(=O)O[C@@H](CCc2cc3OCOc3cc2)C1,training,1.0
O=C(c1ccccc1)C1=C(C)NC(C)=C(C(=O)c2ccccc2)C1c1ccccc1,training,1.0
O=[N+]([O-])c1c(C2C(C(=O)c3ccccc3)=C(C)NC(C)=C2C(=O)c2ccccc2)cccc1,training,1.0
Clc1cc(C2C(C(=O)c3ccccc3)=C(C)NC(C)=C2C(=O)c2ccccc2)ccc1,training,1.0
O=C1N(CC)C[C@H](CCN2CCOCC2)C1(c1ccccc1)c1ccccc1,training,1.0
N(CC/C=C\1/c2c(OCc3c/1cccc3)cccc2)(C)C,training,1.0
N([C@@H](CC1CCCCC1)C)CCC(c1ccccc1)c1ccccc1,training,1.0
Brc1cc(Nc2ncnc3c2cc(N=C(O)C#CC)cc3)ccc1,training,1.0
O=C(CCCN1CCC(OC(c2ccccc2)c2ccccc2)CC1)c1ccc(C(C)(C)C)cc1,training,1.0
N#C[C@](C(C)C)(CCCN(CCc1ccccc1)C)c1ccccc1,training,1.0
O(C[C@H](O)CN1CCN(c2c(OC)cccc2)CC1)c1cc(OC)c(OC)c(OC)c1,training,1.0
ClC1(Cl)[C@]2(Cl)C(Cl)=C(Cl)[C@]1(Cl)[C@@H]1[C@H]2CO[SH0](=O)OC1,training,1.0
O=C([C@@H](CN1CCN(C[C@@H](OCC)c2ccccc2)CC1)C)c1ccccc1,training,1.0
O([C@@H](CN1CCN(CC[C@H](O)c2ccccc2)CC1)c1ccccc1)C,training,1.0
O=C1[C@H](Cc2ccccc2)N2C(=O)[C@](N=C(O)[C@@H]3C=C4[C@H](N(C)C3)Cc3c5c([nH]c3)cccc45)(C(C)C)O[C@]2(O)[C@H]2N1CCC2,training,1.0
O=C1[C@H](CC(C)C)N2C(=O)[C@](N=C(O)[C@@H]3C=C4[C@H](N(C)C3)Cc3c5c([nH]c3)cccc45)(C(C)C)O[C@]2(O)[C@H]2N1CCC2,training,1.0
O=C1[C@H](Cc2ccccc2)N2C(=O)[C@](N=C(O)[C@@H]3C=C4[C@H](N(C)C3)Cc3c5c([nH]c3)cccc45)(C)O[C@@]2(O)[C@@H]2N1CCC2,training,1.0
O([C@@H]1[C@@H](C)[C@H](O[C@H]2O[C@@H](C)[C@H](O)[C@@](OC)(C)C2)[C@@H](C)C(=O)O[C@H](CC)[C@](O)(C)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@]1(O)C)[C@@H]1[C@@H](O)[C@H](N(C)C)C[C@H](C)O1,training,1.0
O=C(CCc1ccccc1)c1c(OCCN(CC)CC)cccc1,training,1.0
O(C(c1ccccc1)c1ccccc1)C1C[C@@H]2N(CC)[C@@H](C1)CC2,training,1.0
O=C(O[C@H]1C(=C)[C@H](OC(=O)c2ccccc2)[C@@H](OC(=O)C)[C@@H](OC(=O)C)C(C)(C)/C=C/[C@H](C)C(=O)[C@]2(O)[C@@H]1[C@@H](O)[C@@](OC(=O)C)(C)C2)C(C)C,training,1.0
O=C(O[C@H]1C(=C)[C@H](OC(=O)c2ccccc2)[C@@H](OC(=O)C)[C@@H](OC(=O)C)C(C)(C)/C=C/[C@H](C)C(=O)[C@]2(O)[C@@H]1[C@@H](O)[C@@](OC(=O)C)(C)C2)[C@H](CC)C,training,1.0
O=C(O[C@@H]1[C@@H](OC(=O)c2ccccc2)C(=C)[C@H](OC(=O)c2cnccc2)[C@H]2[C@@H](O)[C@@](OC(=O)C)(C)C[C@]2(O)C(=O)[C@@H](C)/C=C/C(C)(C)[C@@H]1OC(=O)C)C,training,1.0
O=C(O[C@H]1C(=C)[C@H](OC(=O)c2ccccc2)[C@@H](OC(=O)C)[C@@H](OC(=O)C)C(C)(C)/C=C/[C@H](C)C(=O)[C@@]2(O)[C@H]1[C@@H](O)[C@@H](C)C2)[C@@H](CC)C,training,1.0
O=C(O[C@H]1C(=C)[C@H](OC(=O)c2ccccc2)[C@@H](OC(=O)C)[C@@H](OC(=O)C)C(C)(C)/C=C/[C@H](C)C(=O)[C@]2(O)[C@@H]1[C@@H](OC(=O)C)[C@@H](C)C2)C(C)C,training,1.0
O=C(O[C@@H]1[C@@H](OC(=O)C)[C@@H](OC(=O)C)C(C)(C)/C=C/[C@H](C)C(=O)[C@]2(O)[C@@H]([C@@H](OC(=O)C)C1=C)[C@@H](OC(=O)c1cnccc1)[C@@](OC(=O)C)(C)C2)C(C)C,training,1.0
O=C(O[C@@H]1[C@@H](OC(=O)C)[C@@H](OC(=O)C)C(C)(C)/C=C/[C@H](C)C(=O)[C@]2(O)[C@H]([C@@H](OC(=O)c3ccccc3)[C@@H](C)C2)[C@@H](OC(=O)C)C1=C)C(C)C,training,1.0
O=C(O[C@H]1C(=C)[C@H](OC(=O)C)[C@@H](OC(=O)C)[C@@H](OC(=O)c2cnccc2)C(C)(C)/C=C/[C@H](C)C(=O)[C@]2(OC(=O)C)[C@@H]1[C@@H](OC(=O)C)[C@@](OC(=O)c1cnccc1)(C)C2)C(C)C,training,1.0
O(CCC(C)C)c1cc2c([C@H](O)[C@H]3N4C[C@@H](CC)[C@H](C3)CC4)ccnc2cc1,training,1.0
O=C(OCCN1CCN(CCOC(=O)[C@@H](CC)c2ccccc2)CC1)[C@H](CC)c1ccccc1,training,1.0
O=C(OCCN1[C@H](C)[C@@H](c2ccccc2)OCC1)[C@@H](CC)c1ccccc1,training,1.0
N([C@@H](C)c1ccccc1)CCC(c1ccccc1)c1ccccc1,training,1.0
O=C(N(CCN(CC)CC)c1c(OCC)ccc(OCC)c1)COc1ccc(OCCCC)cc1,training,1.0
Clc1c([C@H](OCc2ccc(Sc3ccccc3)cc2)Cn2cncc2)ccc(Cl)c1,training,1.0
O=C(COc1cc(O)c2C(=O)C=C(c3cc(O)c(OC)cc3)Oc2c1)N1CCN(Cc2c(OC)c(OC)c(OC)cc2)CC1,training,1.0
O=C(Oc1c(OC)ccc([C@H]2Oc3c(c(OC(=O)C(C)(C)C)cc(OCC(=O)N4CCN(Cc5c(OC)c(OC)c(OC)cc5)CC4)c3)C(=O)C2)c1)C(C)(C)C,training,1.0
Fc1ccc(C[C@H]2NN([C@@H]3CCN(CCc4ccccc4)CCC3)C(=O)c3c2cccc3)cc1,training,1.0
FC(F)(F)c1c(C2C(C(=O)OCC)=C(C)N(CCN3CCOCC3)C(C)=C2C(=O)OCC)cccc1,training,1.0
Fc1ccc(C(N2CCN(C/C=C/c3ccccc3)CC2)c2ccc(F)cc2)cc1,training,1.0
FC(F)(F)c1ccc(O[C@@H](CCNC)c2ccccc2)cc1,training,1.0
Clc1c(C(F)(F)F)cc(C2(O)CCN(CCC(C(=O)N(C)C)(c3ccccc3)c3ccccc3)CC2)cc1,training,1.0
Clc1cc2C(c3c(F)cccc3)=NCC(=O)N(CCN(CC)CC)c2cc1,training,1.0
Fc1ccc(C(CCCN2CCC3(N(c4ccccc4)CN=C3O)CC2)c2ccc(F)cc2)cc1,training,1.0
FC(F)(F)c1ccc(/C(=N/OCCN)/CCCCOC)cc1,training,1.0
O=C(Nc1ccc(CCN2Cc3c(cc(OC)c(OC)c3)CC2)cc1)c1c2Nc3c(OC)cccc3C(=O)c2ccc1,training,1.0
O(C(O)=N)[C@H]\1[C@H](OC)/C=C\C=C(/C)\C(O)=NC=2C(=O)C(=C(OC)C(=O)C=2)C[C@@H](C)C[C@@H](OC)[C@@H](O)[C@H](C)/C=C/1\C,training,1.0
O(C(O)=N)[C@H]\1[C@H](OC)/C=C\C=C(/C)\C(O)=NC=2C(=O)C(=C(NCC=C)C(=O)C=2)C[C@@H](C)C[C@@H](OC)[C@@H](O)[C@H](C)/C=C/1\C,training,1.0
O([C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1O[C@@H]1C(C)(C)[C@H]2[C@](C)([C@@H]3[C@H]([C@]4(C)[C@@H]([C@@H](O)C3)[C@H]([C@@](O)(CCC=C(C)C)C)CC4)CC2)CC1)[C@H]1[C@H](O)[C@@H](CO)[C@H](O)[C@@H](CO)O1,training,1.0
O([C@@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O1)[C@@H]1C(C)(C)[C@H]2[C@@](C)([C@@H]3[C@@](C)([C@]4(C)[C@H]([C@H](O)C3)[C@H]([C@@](O)(CCC=C(C)C)C)CC4)CC2)CC1,training,1.0
O(C)c1c(OC)cc2c3[C@@H](N(C)CC2)Cc2c(-c13)cc(OC)c(OC)c2,training,1.0
Brc1ccc(/C=C/CNCCNS(=O)(=O)c2c3c(cncc3)ccc2)cc1,training,1.0
Clc1cc2nc(O)n(C3CCN(CCNC(=O)c4ccc(F)cc4)CC3)c2cc1,training,1.0
O(C1c2c(cccc2)CCc2c1cccc2)C1CCN(C)CC1,training,1.0
FC(F)(F)c1ccc(/C=C/C(=NNC2=NCC(C)(C)CN2)/C=C/c2ccc(C(F)(F)F)cc2)cc1,training,1.0
Clc1ccc([C@H](N2CCN(CCOCCO)CC2)c2ccccc2)cc1,training,1.0
O=C(C)[C@]1(O)C[C@H](O[C@@H]2O[C@@H](C)[C@@H](O)[C@@H](N)C2)c2c(O)c3C(=O)c4c(C(=O)c3c(O)c2C1)cccc4,training,1.0
O=C(Nc1cc(Nc2nc(-c3cnccc3)ccn2)c(C)cc1)c1ccc(CN2CCN(C)CC2)cc1,training,1.0
Clc1c([C@H](OCc2c(Cl)cccc2Cl)Cn2cncc2)ccc(Cl)c1,training,1.0
O=C(O[C@@H]1[C@@H](OC(=O)C)[C@@H](OC(=O)C)C(C)(C)/C=C/[C@H](C)C(=O)[C@]2(O)[C@@H]([C@@H](OC(=O)C)C1=C)[C@@H](OC(=O)COc1ccccc1)[C@@](OC(=O)C)(C)C2)C(C)C,training,1.0
O=C(O[C@H]1C(=C)[C@H](OC(=O)C)CC(=O)C(C)(C)/C=C/[C@@H](C)C(=O)[C@]2(OC(=O)C)[C@H]1[C@@H](OC(=O)C)[C@@](OC(=O)C)(C)C2)C,training,1.0
O=C(O[C@H]1[C@@H](C)C[C@]2(OC(=O)C)C(=O)[C@H](C)/C=C/C(C)(C)[C@H](OC(=O)c3cnccc3)C[C@@H](OC(=O)C)C(=C)[C@H](OC(=O)C)[C@H]12)C,training,1.0
O=C(O[C@@H]1[C@@H](O)[C@@H](OC(=O)c2cnccc2)C(C)(C)/C=C/[C@H](C)[C@H](OC(=O)C)[C@]2(O)[C@H]([C@@H](OC(=O)C)C1=C)[C@@H](OC(=O)c1ccccc1)[C@@](OC(=O)C)(C)C2)C,training,1.0
O=C(O[C@@H]1[C@@H](O)[C@@H](OC(=O)C)C(C)(C)/C=C/[C@H](C)[C@H](OC(=O)C)[C@]2(O)[C@H]([C@@H](OC(=O)C)C1=C)[C@@H](OC(=O)c1ccccc1)[C@@](OC(=O)C)(C)C2)C(C)C,training,1.0
O=C(O[C@H]1[C@@H](OC(=O)C)[C@](OC(=O)C)(C)/C=C/2\[C@@H](OC(=O)c3ccccc3)[C@@](O)(C)C[C@]\2(OC(=O)C)C(=O)[C@@H](C)/C=C/C(C)(C)[C@@H]1OC(=O)C)C,training,1.0
O=C(O[C@@H]1[C@@H](OC(=O)C)C(C)(C)/C=C/[C@H](C)[C@H](OC(=O)C)[C@]2(OC(=O)C)[C@@H]([C@@H](OC(=O)c3ccccc3)[C@H](C)C2)/C=C(\C)/[C@@H]1O)C,training,1.0
O=C(O[C@H]1[C@@H](OC(=O)C)[C@](OC(=O)C)(C)/C=C/2\[C@@H](OC(=O)c3ccccc3)[C@H](C)C[C@]\2(OC(=O)C)C(=O)[C@@H](C)/C=C/C(C)(C)[C@@H]1OC(=O)C)C,training,1.0
O=C(O[C@H]1C(=C)[C@H](OC(=O)C)C[C@@H](OC(=O)C)C(C)(C)/C=C/[C@@H](C)C(=O)[C@]2(OC(=O)C)[C@H]1[C@@H](OC(=O)C)[C@@](OC(=O)C)(C)C2)C,training,1.0
O=C(O[C@@H]1[C@@H](OC(=O)C)[C@@H](OC(=O)C)C(C)(C)/C=C/[C@@H](C)C(=O)[C@]2(OC(=O)C)[C@H]([C@@H](OC(=O)C)C1=C)[C@@H](OC(=O)C)[C@@](OC(=O)C)(C)C2)C(C)C,training,1.0
Clc1c([C@]2(Cn3cncc3)O[C@@H](COc3ccc(N4CCN(C(=O)C)CC4)cc3)CO2)ccc(Cl)c1,training,1.0
O(C)c1c(OC)c([C@](C#N)(C(C)C)CCCN(CCCCCCCCCC)C)ccc1OC,training,1.0
O(C)c1c(OC)c([C@](C#N)(C(C)C)CCCN(CCc2ccccc2)C)ccc1OC,training,1.0
O(C)c1c(OC)c([C@@](C#N)(C(C)C)CCCN(CCCCCCCC)C)ccc1OC,training,1.0
O(C)c1c(OC)c([C@](C#N)(C(C)C)CCCN(CCCCCCCCCCCC)C)ccc1OC,training,1.0
FC1(F)[C@H]2[C@@H]1c1c(C(N3CCN(C[C@@H](O)COc4c5c(nccc5)ccc4)CC3)c3c2cccc3)cccc1,training,1.0
Fc1ccc(C(=O)CCCN2CCC(C(=O)c3ccc(F)cc3)CC2)cc1,training,1.0
Clc1ccc(C2(O)CCN(CCC(C(=O)N(C)C)(c3ccccc3)c3ccccc3)CC2)cc1,training,1.0
O(CC(O)=N[C@H]([C@@H](O)C[C@@H](N=C(O)[C@H](C(C)C)N1C(O)=NCCC1)Cc1ccccc1)Cc1ccccc1)c1c(C)cccc1C,training,1.0
Clc1cc2c(C(=C3CCN(C(=O)OCC)CC3)c3ncccc3CC2)cc1,training,1.0
Clc1ccc(N(C(=O)Cc2ccccc2)C2CCN(C(C)C)CC2)cc1,training,1.0
O=C(O[C@@H]1[C@@H]2[C@@H](CC[C@H]3OC(=O)C[C@H](O)C3)[C@@H](C)C=CC2=C[C@H](C)C1)[C@H](CC)C,training,1.0
Clc1cc2C(N3CCN(C)CC3)=Nc3c(Oc2cc1)cccc3,training,1.0
Clc1cc(N2CCN(CCCN3[C@H](C)NC(c4ccccc4)(c4ccccc4)C3=O)CC2)ccc1,training,1.0
O=C1N(CCCN2CCOCC2)C(O)=NC1(c1ccccc1)c1ccccc1,training,1.0
O=C1N(CCCN2CCC(c3ccccc3)CC2)C(O)=NC1(c1ccccc1)c1ccccc1,training,1.0
O(CCN(CC)CC)c1ccc(/C(=C\c2ccc(C(C)(C)C)cc2)/c2ccccc2)cc1,training,1.0
O(C)c1c(OC)ccc([C@](C#N)(C(C)C)CCCNCc2c3c(cc4c2cccc4)cccc3)c1,training,1.0
O=C(C(c1ccccc1)c1ccccc1)N1CCN(C[C@H](O)COc2c3c(nccc3)ccc2)CC1,training,1.0
O(C(O)=N)[C@H]\1[C@H](C)/C=C\C=C(/C)\C(O)=NC=2C(=O)C([C@H](OC)[C@@H](C)C[C@@H](OC)[C@@H](O)[C@H](C)/C=C/1\C)=CC(=O)C=2,training,1.0
O=[N+]([O-])c1cc([C@@H]2C(C(=O)OCCN3CCN(C(c4ccccc4)c4ccccc4)CC3)=C(C)NC(C)=C2C(=O)OC)ccc1,training,1.0
N(CCCC12c3c(cccc3)C(c3c1cccc3)CC2)C,training,1.0
